supplier_id;name;swsdfid;swsdfusdid;swsdpid;navid;swsdfid_ari;swsdpid_ari
844;P17290 GIVENCHY PARFUMS;10907420;10907420;15834392;0;(null);(null)
845;P17291 GIVENCHY SKY;10907465;10907465;0;0;(null);(null)
846;P18784 ARDEN LAGERFELD OLD;10923902;10923902;0;0;(null);(null)
847;P55511 EL PACO;16821329;16821329;0;0;(null);(null)
848;P98999 ORCHID COMPANY;10907421;10907421;0;0;(null);(null)
849;P99989 PASCO GMBH;10907224;10907224;0;0;(null);(null)
850;P99997 PANASONIC C/S;10907467;10907467;0;0;(null);(null)
851;P99999 PAT SAYS NOW;13034660;13034660;0;0;(null);(null)
852;PAL ZILERI GROUP;42767489;42767489;0;0;(null);(null)
853;PC10001 CARTIER WATCHES;10907468;10907468;0;0;(null);(null)
854;PC10002 CARTIER JEWELLERY;10907225;10907225;0;0;(null);(null)
855;PD11234 PREMIER DRINK;10907331;10907331;0;0;(null);(null)
856;PL33515 PORTOLANO GUANTI;10967454;10967454;0;0;(null);(null)
857;PM 12399 PARRIS MONTE CARLO (кюйьепх);45125410;45125410;0;0;(null);(null)
858;PR0001 PREMIER PORTFOLIO USD SKY;10907422;10907422;0;0;(null);(null)
859;PU23888 PUCCI VIVARA/VARIAZIONI/MISS PUCCI;24207678;24207678;0;0;(null);(null)
860;R00101 ROSA ROSE GOLD;10907226;10907226;0;0;(null);(null)
861;R10001 RUSAGROTORG MOSCOW;10907529;10907529;0;0;(null);(null)
862;R10017 ROLNIK PUBLISHERS;10907423;10907423;0;0;(null);(null)
863;R10024 MARTINI-BACARDI;10907530;10907530;0;0;(null);(null)
864;R10047+ BIONT LTD RBN;10924126;10924126;0;0;(null);(null)
865;R10053 REMY MARTIN;10907533;10907533;0;0;(null);(null)
866;R10058 NIAGARA FOODS;10907534;10907534;0;0;(null);(null)
867;R10063 RENE CUSACK LTD;10923891;10923891;0;0;(null);(null)
868;R10068 RONSON INT USD LTD;10907278;10907278;0;0;(null);(null)
869;R12345 RUSSIAN OSETR;22575112;22575112;0;0;(null);(null)
870;R12369 RADO WATCHES;10907424;10907424;0;0;(null);(null)
871;R16900 ITIL (REEMTSMA INT);10907469;10907469;0;0;(null);(null)
872;R22222 RUSSIAN OSETR - ADYGEYA OOO;23023836;23023836;0;0;(null);(null)
873;R25255 ROTOR HOUSE;32030767;32030767;0;0;(null);(null)
874;R55545 ROBERTA DI CAMERINO GENERLUX;10933449;10933449;0;0;(null);(null)
875;R76234 ROUGIE;10923886;10923886;0;0;(null);(null)
876;R89732 RUSS BERRIE UK LTD;10907374;10907374;0;0;(null);(null)
877;S&S5421 SEA & SKY SUPPLY;10907279;10907279;0;0;(null);(null)
878;S00010 SCHABAK;10907587;10907587;0;0;(null);(null)
879;S01607 SHISEIDO EUROPE;10907536;10907536;0;O_SUP166;(null);(null)
880;S03854 COSMOPOLITAN COSMETIC;10907538;10907538;0;0;(null);(null)
881;S10002 SIBER HEGNER GIVENCHY;10907375;10907375;0;0;(null);(null)
882;S10012 SOLVAR;10907376;10907376;0;0;(null);(null)
883;S10014 SAMSONITE EUROPE;10907377;10907377;14046274;0;(null);(null)
884;S10067 SHEAFFER;10907227;10907227;0;0;(null);(null)
885;S10073 ALTADIS;10907588;10907588;0;0;(null);(null)
886;S10089 SWEET TALK CONFECTION;10907426;10907426;0;0;(null);(null)
887;S10093 SWISHER INT LTD ARI;10907427;10907427;0;0;(null);(null)
888;S10103 STORCK INTERNATIONAL;10907228;10907228;13473946;0;(null);(null)
889;S10113 SENSUS;10907280;10907280;0;0;(null);(null)
890;S10133 SWAROVSKI JEWELLERY;10907281;10907281;10903005;O_SUP306;(null);(null)
891;S10137 SWATCH GROUP UK;10907282;10907282;0;0;(null);(null)
892;S10201 STAR CASE;10907333;10907333;0;0;(null);(null)
893;S10333 SCORPIO SKY EURO;10907378;10907378;0;0;(null);(null)
894;S11001 SILHOUETTE INT;10907471;10907471;10903006;O_SUP316;(null);(null)
895;S11223 SCORPIO SKY USD;10907283;10907283;0;0;(null);(null)
896;S12345 SNIPE BRANDS;10907334;10907334;0;0;(null);(null)
897;S15450 SPLVZ OOO;10907380;10907380;0;0;(null);(null)
898;S20030 SPI SPIRITS CYPRUS;10907335;10907335;0;0;(null);(null)
899;S30030 STELLA MCCARTNEY PBI;22552919;22552919;0;0;(null);(null)
900;S33333 SOUNDLINE;10912490;10912490;14114614;0;(null);(null)
901;S55666 SCORPIO PARFUME;28821048;28821048;0;0;(null);(null)
902;S57279 SOLATREX CITIZEN;10907472;10907472;0;0;(null);(null)
903;S59555 TECHSOYUZ SONY/KONICA USD;10907229;10907229;0;0;(null);(null)
904;S70216 OMEGA WATCHES;10907381;10907381;0;0;(null);(null)
905;S84443 SWAROVSKI SKY;10907336;10907336;0;0;(null);(null)
906;S99989 SWAROVSKI SILVER CRYSTAL;10907473;10907473;13976024;0;(null);(null)
907;S99999 SKYSHOP PARF OLD;10907474;10907474;0;0;(null);(null)
908;SCH123 EUGEN SCHOFER GMBH;10907337;10907337;0;0;(null);(null)
909;SHISEID0;45123389;45123389;0;0;(null);(null)
910;ST0000 STEP GROUP OOO;10907475;10907475;0;0;(null);(null)
911;ST12345 TAMBER SP;10907476;10907476;0;0;(null);(null)
912;SUPPLIERS 01 (LIQUORS);25344343;25344343;0;0;(null);(null)
913;SUPPLIERS 05 (FASHION / ACCESSORIES);25344339;25344339;0;0;(null);(null)
914;SUPPLIERS 09 (SOUVENIRS / MUSIC / BOOK);25344328;25344328;0;0;(null);(null)
915;SUPPLIERS 14 (TOYS);25344254;25344254;0;0;(null);(null)
916;SUPPLIERS 16 (TRAVEL);25344255;25344255;0;0;(null);(null)
917;SUPPLIERS 99 (IRISH BAR);25344253;25344253;0;0;(null);(null)
918;SUPPLIERS OLD;25258383;25258383;0;0;(null);(null)
919;SVO1112 SHEREMETEVO PROCESSING OOO;45120571;45120571;0;0;(null);(null)
920;T10000 TASHIA;10907230;10907230;0;0;(null);(null)
921;T10044 THOMAS HINE COGNAC;10907231;10907231;0;0;(null);(null)
922;T10050 TOMS CONFECTIONERY;10923839;10923839;0;0;(null);(null)
923;T10067 DOLCE & GABBANA WATCH;10907233;10907233;0;0;(null);(null)
924;T10075 T&T CO;10907477;10907477;0;0;(null);(null)
925;T12345 TOMAS SABO SILVER;10907429;10907429;0;0;(null);(null)
926;T20010 TARGUS EUROPE LTD;10907478;10907478;0;0;(null);(null)
927;T23456 TUMI SKY;10922579;10922579;0;0;(null);(null)
928;T32759 TEXIER;10907430;10907430;0;0;(null);(null)
929;T55545 PAUL & SHARK;10907382;10907382;0;0;(null);(null)
930;T65545 TONUS ннн;43255373;43255373;0;0;(null);(null)
931;T78999 TROIKA;10907234;10907234;0;0;(null);(null)
932;T81379 TISSOT WATCHES;10907235;10907235;0;0;(null);(null)
933;T99993 TSANIKIDIS NIDDASTRASSE;10907383;10907383;0;0;(null);(null)
934;TAG1234 TAG HEUER WATCHES;10907236;10907236;0;0;(null);(null)
935;TD11757 SWK TD;10907479;10907479;0;0;(null);(null)
936;TMXF GR;36154933;36154933;0;0;(null);(null)
937;TR12345 TRAVELTELECOM;10923967;10923967;0;0;(null);(null)
938;U11111 UNITOYS OOO;11352618;11352618;0;0;(null);(null)
939;U12222 U.TOYS;15105661;15105661;0;0;(null);(null)
940;U14222 DIAGEO UDV+BAILEYS;10907338;10907338;0;O_SUP531;(null);(null)
941;U22211 URENHOLT OOO;21961992;21961992;0;0;(null);(null)
942;U55555 UNIT;30392527;30392527;0;0;(null);(null)
943;U86366 UNDERBERG;10907179;10907179;0;0;(null);(null)
944;V000003 LEIXLIP;10907180;10907180;0;0;(null);(null)
945;V10003 OCEAN+ TD;10907482;10907482;0;0;(null);(null)
946;V10013 VAN DYCK BELGIAN CHOC;10923867;10923867;0;0;(null);(null)
947;V10021 VICTORINOX;10907181;10907181;0;0;(null);(null)
948;N66656 вхярне меан;0;0;16222844;I_SUP394;(null);(null)
949;E10001 щйяоняепбхя OOO;0;0;10908930;0;(null);(null)
950;E20002 щйяонрпеид ннн;0;0;14183052;0;(null);(null)
951;E25555 щкхр ащцг (CK);0;0;16223530;I_SUP161;(null);(null)
952;A00100 щланпц;0;0;10971590;0;(null);(null)
953;B14270 апюгхя кнцхярхй;0;0;16223699;I_SUP406;(null);(null)
954;V10046 VEUVE CLIQUOT PONSARDIN;10907284;10907284;0;0;(null);(null)
955;V11011 VAN GILS;10907540;10907540;0;0;(null);(null)
956;V11111 VREMENA GODA;10907483;10907483;0;0;(null);(null)
957;V12002 VEL OOO;10907182;10907182;0;0;(null);(null)
958;V33311 VASCO INT SARL;18399637;18399637;0;0;(null);(null)
959;V33344 ITALCOM;10907339;10907339;0;0;(null);(null)
960;V55331 VERBILKI PORCELAIN WORKS;29007930;29007930;0;0;(null);(null)
961;V58888 VINEXIM OOO;19139930;19139930;0;0;(null);(null)
962;V777771 VISTTORG OOO;22445833;22445833;0;0;(null);(null)
963;V87654+ VESTA TRADE;31862360;31862360;0;0;(null);(null)
965;W10011 WILLIAM LUSTY LTD;10924101;10924101;0;0;(null);(null)
966;W10031 WALKERS SHORTBREAD;10923889;10923889;0;0;(null);(null)
967;W10038 WORLDBEST CIGARS;10907543;10907543;0;0;(null);(null)
968;W10040 HENRY WINTERMAN SIGAR;10907384;10907384;0;0;(null);(null)
969;W30750 WATERFORD GLASS LTD;10907544;10907544;0;0;(null);(null)
970;W59120 JIM BEAM BRANDS;10907431;10907431;0;(null);(null);(null)
971;W77777 WEITNAUER DISTRIBUTION LTD;45125374;45125374;0;O_SUP468;(null);(null)
972;Y10009 MAJORICA SKY;10907340;10907340;0;0;(null);(null)
973;Y10013 IBB 10907432;10907432;10907432;0;0;(null);(null)
974;Y10018 REAKAM INC;10923870;10923870;0;0;(null);(null)
975;Y10023 VALENTINO P&G;10907239;10907239;0;0;(null);(null)
976;Y66649 YSL SKY;10907433;10907433;0;0;(null);(null)
977;ZD12345 ZENITH WATCHES;10907484;10907484;0;0;(null);(null)
978;бхрю-б гюн;41947844;41947844;0;0;(null);(null)
979;хгкхьйх;10902799;10902799;0;0;(null);(null)
980;хкэхмю;44513336;44513336;0;0;(null);(null)
981;йнпмепш;45120951;45120951;0;0;(null);(null)
982;лхмхсл;45125193;45125193;0;0;(null);(null)
983;опнхгбндхрекэ;45125000;45125000;0;0;(null);(null)
984;пняяхияйхе онярюбыхйх;29784619;29784619;0;0;(null);(null)
985;щярепйоюптчл;21453536;21453536;0;0;(null);(null)
986;AB9999+ AEROBRIDGE UNION;39373863;39373863;15861076;0;(null);(null)
987;A03333 AGATHA;32030763;32030763;15061294;0;(null);(null)
988;AR10016 AGATHA RUIZ DE LA PRADA PUIG;21046073;21046073;16223624;0;(null);(null)
989;O45566 AJ ARABIA наяхдхюмр;45124635;45124635;16223552;0;(null);(null)
990;AJ00001 AJMAL;45124188;45124188;16223212;0;(null);(null)
991;AJ5545 ALEXANDRE J лхмхсл;45123556;45123556;16222783;0;(null);(null)
992;A54321 ALLIED BRANDS;22424977;22424977;0;0;(null);(null)
993;AO12345 ALYSON OLDOINI INTERLUX 2;45125271;45125271;0;0;(null);(null)
994;I65432 ALYSON OLDOINI. INTERLUX;45123572;45123572;16222786;0;(null);(null)
995;A44444+ AMADEUS;12922092;12922092;0;0;(null);(null)
996;O65321 AMOUAGE наяхдхюмр;37985082;37985082;16147160;0;(null);(null)
997;AM11111 ANTHIME MOULEY;43333871;43333871;0;0;(null);(null)
999;M10096 AYDYA LTD TRAVALO MC;45121261;45121261;15981555;0;(null);(null)
1000;B99911 BAIKAL JSL;45120829;45120829;0;0;(null);(null)
1001;B69870 BALLY SA I VIA INDUSTRIA;43359682;43359682;0;0;(null);(null)
1002;R63835 BAT INTL (ROTHMANS INT);10907332;10907332;0;0;(null);(null)
1003;BE56565 BEGEMOT;45120899;45120899;0;0;(null);(null)
1004;B33333 BELVEDERE;28366568;28366568;0;0;(null);(null)
1005;B14673 BIOTHERM PBI;10907549;10907549;14348260;0;(null);(null)
1006;B51551 BISQUIT COGNAC;30663658;30663658;0;O_SUP492;(null);(null)
1007;BS55545 BODY SHOP;43252561;43252561;16222668;0;(null);(null)
1008;B11555 BONA 000;18666543;18666543;12499656;(null);(null);(null)
1009;B95137 BRACCIALINI;42521050;42521050;0;0;(null);(null)
1010;B10044 BROWN FORMAN BEVERAGE;10907440;10907440;0;O_SUP485;(null);(null)
1011;R10060 BVLGARI;10907277;10907277;16032127;0;(null);(null)
1012;Y10010 CALVIN KLEIN UNILEVER COTY;10907285;10907285;0;0;(null);(null)
1013;C05723 CAMUS INTERNATIONAL;10907391;10907391;0;O_SUP496;(null);(null)
1014;IL98765 CARON хо хкэхмю;42548796;42548796;15962875;0;(null);(null)
1015;C10023 CARRERA JEWELLERY;10907488;10907488;0;O_SUP215;(null);(null)
1016;C10031 CARTIER INT FASHION;10907552;10907552;0;I_SUP171;(null);(null)
1017;C96385 CEDC;42829327;42829327;0;0;(null);(null)
1018;C55555 CELLCOSMET & CELLMEN;31846685;31846685;0;0;(null);(null)
1019;L10055 CHAMPAGNE LAUREN PERRIER;10907215;10907215;0;0;(null);(null)
1020;L10013 CHLOE COTY;10907406;10907406;16223587;0;(null);(null)
1021;C31805 CHRISTIAN DIOR;10907189;10907189;15316079;0;(null);(null)
1022;C21212 CHURCHILLS;28487171;28487171;14832869;0;(null);(null)
1023;CK11111 CK WATCH & JEW CO;20820656;20820656;0;0;(null);(null)
1024;C10032 CLARINS SWAROVSKI;28413105;28413105;0;0;(null);(null)
1025;C10020 CLINIQUE E.LAUDER;10907445;10907445;0;0;(null);(null)
1026;я76123 CLOUDZ TRAVEL ACCESSORIES;45121166;45121166;16222284;0;(null);(null)
1027;C11223 COCCINELLE;45124331;45124331;0;0;(null);(null)
1028;CO78404 COCOROSE;37872437;37872437;0;0;(null);(null)
1029;A25555 CONSTELLATIONS BRANDS SCHENLEY INC;28142960;28142960;0;0;(null);(null)
1030;CM00006 CREME DE LA MER E.LAUDER;25775436;25775436;0;0;(null);(null)
1031;C10300 CRISTALL-LEFORTOVO OOO;30320649;30320649;0;0;(null);(null)
1032;D50010 D&G P&G;24892618;24892618;0;0;(null);(null)
1033;R50938 DESIGN GO;10907586;10907586;10902943;0;(null);(null)
1034;P10095 DIESEL PBI;12560437;12560437;0;0;(null);(null)
1035;D30030 DOLCE & GABBANA MAKE-UP P&G;45123004;45123004;0;0;(null);(null)
1036;L00001 DONNA KARAN E.LAUDER;10907316;10907316;0;0;(null);(null)
1037;DZ55555 DREVO ZHIZNI OOO;42073729;42073729;15962795;0;(null);(null)
1038;DU55545 DUC D`O;45123194;45123194;0;0;(null);(null)
1039;DK33331 DYRBERG KERN;45123595;45123595;15981228;0;(null);(null)
1040;E86421 EASTPAK;33678924;33678924;0;0;(null);(null)
1041;E03033 EDOX;32653273;32653273;16080150;0;(null);(null)
1042;ES12345 ELIE SAAB BPI;28431636;28431636;0;0;(null);(null)
1043;E12345 ES.MOLECULES ESTERK;16904957;16904957;14122386;0;(null);(null)
1044;E73621 ESCADA WATCHES;42750498;42750498;0;0;(null);(null)
1045;I54333 F.BOCLET INTERLUX;44185425;44185425;16152907;0;(null);(null)
1046;FB11123 F.BOCLET INTERLUX 2;45125270;45125270;0;0;(null);(null)
1047;FP11111 F.PARTNERS OOO;34335099;34335099;0;0;(null);(null)
1048;F66321 FAZER BRANDS INTERNATIONAL;45120563;45120563;0;0;(null);(null)
1049;F35291 FENDI PARFUM;24207694;24207694;15968000;0;(null);(null)
1050;FE1234 FENDI SILK SA;14416973;14416973;0;0;(null);(null)
1051;FO45678 FOSSIL;36154934;36154934;0;0;(null);(null)
1052;G55551 GANCIA;42565904;42565904;0;0;(null);(null)
1053;GS12345 GOLDEN SPIRIT SA;39810224;39810224;0;0;(null);(null)
1054;G54321 GOURJI (RUB);26082124;26082124;0;0;(null);(null)
1055;G37123 GREATWELL INVESTMENTS LTD;17129947;17129947;0;0;(null);(null)
1056;AD12468 GREENFIELD INTERVEST LTD;42565954;42565954;0;0;(null);(null)
1057;G59870 GUCCI;42828643;42828643;0;0;(null);(null)
1058;G93124 GUERLAIN PARFUMS;10907504;10907504;15981117;0;(null);(null)
1059;H1234 HERMANN JOERSS;18537636;18537636;0;O_SUP510;(null);(null)
1060;H66500 HIBWAY LTD. T/A SAFFON SUPPLY SERVICES;45124563;45124563;16223555;O_SUP665;(null);(null)
1061;IL98766 HISTOIRES DE PARFUMES хо хкэхмю;44513352;44513352;16164160;0;(null);(null)
1062;IL98767 HOUBIGANT хо хкэхмю;44513353;44513353;16164158;0;(null);(null)
1063;E33961 HUGO BOSS P&G;10907254;10907254;0;0;(null);(null)
1064;I55588 IAN MACLEOD DISTILLERS LTD;32456993;32456993;0;0;(null);(null)
1065;V00112_ IMMAGINE S.R.L (VERSACE);15452243;15452243;0;0;(null);(null)
1066;J10142 JAGERMEISTER;43914265;43914265;0;0;(null);(null)
1067;J00007 JAMES BOND P&G;42793944;42793944;0;0;(null);(null)
1068;J52222 JANEKE;24722453;24722453;0;0;(null);(null)
1069;B10028 JEAN PAUL GAUTIER BPI;10907293;10907293;0;0;(null);(null)
1070;S35353 JFM HELLO KITTY;32634464;32634464;0;0;(null);(null)
1071;JV55555 JFM VICTORINOX;33274118;33274118;0;0;(null);(null)
1072;A20033 JOHN RICHMOND EUROITALIA;28446164;28446164;0;0;(null);(null)
1073;JL11115 JUDITH LEIBER ESTERK;36594517;36594517;0;0;(null);(null)
1074;J12345 JUPITER OOO;23738398;23738398;0;0;(null);(null)
1075;K65432 KAGANSKI & CO GMBH;37442640;37442640;0;O_SUP514;(null);(null)
1076;K56999 KASKAD LOGISTIC;26205725;26205725;0;0;(null);(null)
1077;K54321 KIEHL'S PBI;26182997;26182997;0;0;(null);(null)
1078;KI12345 KINSKI ESTERK;37509375;37509375;0;0;(null);(null)
1079;KF33315 KORLOFF INTERLUX 2;45125272;45125272;162236620;0;(null);(null)
1080;M54789 LA MARQUISE;34274819;34274819;0;0;(null);(null)
1081;LA33312 LAMARTIS;45120901;45120901;0;0;(null);(null)
1082;L10014 LANCASTER COTY;25616944;25616944;0;0;(null);(null)
1083;L99908 LANCEL BOUTIQUE;30771147;30771147;0;0;(null);(null)
1084;A77332 L'ATELIER;45121220;45121220;0;0;(null);(null)
1085;L44115 LAVIANA ART LIMITED;43147037;43147037;0;0;(null);(null)
1086;LC0001 LES CONTES;40531999;40531999;15358688;0;(null);(null)
1087;L99999 LES COPAINS (BVM);22245319;22245319;0;0;(null);(null)
1088;L17000 LIFETRONS;45121260;45121260;15975634;0;(null);(null)
1089;L54321 L'OCCITANE;20475049;20475049;14867972;O_SUP155;(null);(null)
1090;LP22222 L'OREAL PARIS;29342664;29342664;13934538;0;(null);(null)
1091;L13579 LUDING OOO;34495127;34495127;15840663;0;(null);(null)
1092;MT12345 MAGIC TEXTILE TRADING LTD;39279514;39279514;0;0;(null);(null)
1093;M87654 MAISON MARTIN MARGIELA PBI;37221726;37221726;0;0;(null);(null)
1094;M88899 MARCHON UK LTD;10923909;10923909;0;0;(null);(null)
1095;M99945 MARKA;44667433;44667433;0;0;(null);(null)
1096;M22223 MARUSYA BEVER RUSS OOO;25951767;25951767;0;0;(null);(null)
1097;E55547 MASQUE EXILITY;44514880;44514880;16165068;0;(null);(null)
1098;M99999 MAUI JIM SUNGLASSES;13641521;13641521;0;0;(null);(null)
1099;M55555 MAV;40529713;40529713;0;0;(null);(null)
1100;M99989 MAXXIUM TRAVEL RETAIL;10907325;10907325;0;(null);(null);(null)
1101;M12456 MEDVED TD OOO;40267364;40267364;0;0;(null);(null)
1102;M75321 MEIRA T;42567702;42567702;0;0;(null);(null)
1103;IL98768 MEMO хо хкэхмю;44513354;44513354;16164156;0;(null);(null)
1104;MP55555 MEPI;15934937;15934937;13934708;0;(null);(null)
1105;MHCS001 MHCS-SERVICE CLIENT&OPERATIONS LOGISTQUES;22297157;22297157;0;0;(null);(null)
1106;M20002 MONTBLANC SIMPLO GMBH;10907269;10907269;0;0;(null);(null)
1107;M20031 MOSCHINO EUROITALIA;19241819;19241819;16064645;0;(null);(null)
1108;R35840 N.RICCI PUIG;10907535;10907535;16157275;0;(null);(null)
1109;N55555 NAT OOO;32300083;32300083;0;0;(null);(null)
1110;NF1055 NEFT VODKA DISTRIBUTION LLC;39883260;39883260;0;(null);(null);(null)
1111;OK00364 OB KONDITERY OOO;43239345;43239345;15981118;0;(null);(null)
1112;A12345 OOO AUGUST GROUP;45124718;45124718;11254622;0;(null);(null)
1113;E12468 ESTERK;25843088;25843088;16223481;0;(null);(null)
1114;BIK1113 OOO BIK;45124232;45124232;16223339;0;(null);(null)
1115;D12329 OOO цй дюилнмд;43267543;43267543;0;0;(null);(null)
1116;L10020 OPI COTY;38035218;38035218;0;0;(null);(null)
1117;OV55550 OVERSEAS;45124213;45124213;0;0;(null);(null)
1118;P85858 PAL ZILERI;16332029;16332029;0;0;(null);(null)
1119;P65656 PAL ZILERI LAB;45120830;45120830;0;0;(null);(null)
1120;P99988 PATRON SPIRIT COMPANY;16584038;16584038;0;0;(null);(null)
1121;E55551 PECCATO EXILITY;45120567;45120567;16222203;0;(null);(null)
1122;P97531 PERRIS MONTE CARLO INTERLUX;45125116;45125116;16223541;0;(null);(null)
1123;W87655 PHILLIP MORRIS DISTRIBUTION LTD;26195404;26195404;0;0;(null);(null)
1124;PI99999 PIANEGONDA;12336953;12336953;0;0;(null);(null)
1125;P87654 POLICE TIME WATCHES;29316730;29316730;0;0;(null);(null)
1126;P11115 PORTOLANO;14919314;14919314;0;0;(null);(null)
1127;P77721 PRINCIPE;42767493;42767493;0;0;(null);(null)
1128;IL98769 PRUDENCE хо хкэхмю;44513355;44513355;16164157;0;(null);(null)
1129;E55545 RAMON MOLVIZAR EXILITY;40173724;40173724;15855616;0;(null);(null)
1130;R20012 RANCE;40530149;40530149;15233566;0;(null);(null)
1131;C69999 RASKAT TD;35299122;35299122;0;0;(null);(null)
1132;E10051 RATTI;10907359;10907359;0;0;(null);(null)
1133;RB7777 ROBERTO BRAVO;44909073;44909073;0;0;(null);(null)
1134;E55548 ROSE & CO EXILITY;44514881;44514881;16165069;0;(null);(null)
1135;O86421 RSG TRADING LLP;45122971;45122971;0;0;(null);(null)
1136;R55531 RUSSIAN CAVIAR HOUSE;30535632;30535632;0;0;(null);(null)
1137;S03853 SCANNON / GUCCI P&G;10907425;10907425;16223232;0;(null);(null)
1138;SC12345 SCORPIO TRAVEL RETAIL;13720558;13720558;16147138;0;(null);(null)
1139;SF25836 SCUDERIA FERRARI;42567736;42567736;16222266;0;(null);(null)
1140;S60017 SERGE LUTENS SHISEIDO;43209096;43209096;0;0;(null);(null)
1141;E55549 SEVIGNE EXILITY;44514882;44514882;16165070;0;(null);(null)
1142;M55545 SIA MONO;40062409;40062409;0;0;(null);(null)
1143;SI1234 SISLEY;20248912;20248912;0;0;(null);(null)
1144;SK55511 SKAGEN;42567128;42567128;0;0;(null);(null)
1145;SB23333 SONYA BY;45120762;45120762;0;0;(null);(null)
1146;S10116 ST.DUPONT;10907428;10907428;0;0;(null);(null)
1147;ST65545 STROCHKOV IP;43255349;43255349;0;0;(null);(null)
1148;S10134 SWAROVSKI WATCH;18455689;18455689;14012059;0;(null);(null)
1149;SM12345 SWISS MILITARY - HANOWA;30337724;30337724;0;O_SUP236;(null);(null)
1150;SS00011 SWISS SMILE;25925276;25925276;15963513;0;(null);(null)
1151;TD1175+ SWK;12978513;12978513;0;0;(null);(null)
1152;TH76543 T.HILFIGER WATCHES;42567748;42567748;0;0;(null);(null)
1153;T12468 TALIKA;44550935;44550935;14113498;0;(null);(null)
1154;O55533 TDK (ORO GOLD);45125285;45125285;16223627;0;(null);(null)
1155;TM77717 TECHNOMARINE;26195164;26195164;15880368;0;(null);(null)
1156;TM1111 TIME & MORE E.K;42523062;42523062;15949607;0;(null);(null)
1157;T87654 TMXF OOO;22606740;22606740;0;0;(null);(null)
1158;T05555 TOCHKA OPORY+;28821448;28821448;0;0;(null);(null)
1159;L00007 TOM FORD BEAUTY E.LAUDER;20257031;20257031;0;0;(null);(null)
1160;T01015 TOM FORD PRIVATE BLENDS E.LAUDER;26043347;26043347;0;0;(null);(null)
1161;T54321 TOVARITCH;43562369;43562369;0;0;(null);(null)
1162;T66633 TUMI;42522400;42522400;0;0;(null);(null)
1163;UM12338 UNITOYS MSK OOO;39829949;39829949;15924874;0;(null);(null)
1164;V50909 VALENTINO PUIG;28935154;28935154;16222233;0;(null);(null)
1165;V11112 VERSACE ESCALE HOLDING LTD;14051117;14051117;0;0;(null);(null)
1166;V20032 VERSACE EUROITALIA;19229424;19229424;16064644;0;(null);(null)
1167;P10085 VICTOR & ROLF PBI;10907373;10907373;14877525;0;(null);(null)
1168;W10022 WBDF_ABSOLUT_HIBBERTS_OLD;16896563;16896563;0;0;(null);(null)
1169;W10018 WBDF_CHIVAS BROTHERS LTD;10923832;10923832;0;0;(null);(null)
1170;W10021 WBDF_HIBBERTS;10923827;10923827;0;0;(null);(null)
1171;W10019 WBDF_HIBBERTS_WINE_OLD;10923877;10923877;0;0;(null);(null)
1172;W10017 WBDF_IRISH DISTILLERS;10907542;10907542;0;0;(null);(null)
1173;W10020 WBDF_MARTELL_HIBBERTS_OLD;10923838;10923838;0;0;(null);(null)
1174;W87655 WEITNAUER DISTRIBUTION LTD;26195404;26195404;0;(null);(null);(null)
1175;W98765 WELCOME+;25926264;25926264;14029982;0;(null);(null)
1176;K20020 WHYTE & MACKAY;10907264;10907264;0;0;(null);(null)
1177;W55555 WOLFORD;45122135;45122135;0;0;(null);(null)
1178;W10810 WOODYSCOVERY OU;40289496;40289496;0;0;(null);(null)
1179;WWF123 WWF;42576177;42576177;14136269;0;(null);(null)
1180;E55550 X-RAY EXILITY;45120509;45120509;16222195;0;(null);(null)
1181;Y55511 YEREVAN BRANDY COMPANY;25979735;25979735;0;0;(null);(null)
1182;Y66648 YSL PBI;10907545;10907545;15192911;0;(null);(null)
1183;Z40040 ZEGNA E.LAUDER;22552917;22552917;0;0;(null);(null)
1184;MONTALE аюкрхйнл;41947842;41947842;16064641;I_SUP127;(null);(null)
1185;V00137 бхйрнпхъ ннн;43747035;43747035;16064640;I_SUP137;(null);(null)
1186;V00123 бнкцнпевемяйпшаунг;45125186;45125186;0;0;(null);(null)
1187;I00022 хлоепхюк ннн;39846327;39846327;15862053;I_SUP160;(null);(null)
1188;A12600 лрй юкхяю гюн;45121034;45121034;16222265;I_SUP126;(null);(null)
1189;ISUP402 ннн онйпнбяйхи опъмхй;45125301;45125301;16223632;0;(null);(null)
1190;GC0003 ннн хмбеяр цен пеяспя (GOLDEN-CANDIES);45124774;45124774;16223409;0;(null);(null)
1191;P234550 онцюпяйюъ яхцюпермн-яхцюпмюъ тюапхйю;45123046;45123046;0;0;(null);(null)
1192;E52529 ELIT;29062819;29062819;14345858;0;(null);(null)
1193;ES33315 щяйэч яхця;45123896;45123896;0;0;(null);(null)
1194;HIBWAY LTD;45124194;45124194;16223268;0;(null);(null)
1195;JSL TRADING;28421445;28421445;14323944;0;(null);(null)
1196;MD GOURMEX LTD;36919341;36919341;15481810;O_SUP525;(null);(null)
1197;YEREVAN BRANDY COMPANY;36919342;36919342;0;0;(null);(null)
1198;P12000 12 PARFUMERS INTERLUX 2;45125473;45125473;16223709;0;(null);(null)
1199;CM00006 CREME DE LA MER;0;0;16223743;0;(null);(null)
1200;INTER-PARFUMS;0;0;16223791;(null);(null);(null)
1201;M00137 MADARA бхйрнпхъ;0;0;16223781;0;(null);(null)
1202;MF5432 MAX FACTOR -едхмюъ ебпною;0;0;16223727;0;(null);(null)
