"LOC_ID";"QTY";"RETAIL";"COSTB";"RETAIL_AMOUNT";"COST_AMOUNT_B";"COST_AMOUNT_ALT";"COST_AMOUNT_ALT1";"GOOD_ID";"DATE_ID";"SUPPLY_NAME";"SUPPLY_DATE";"SUPPLY_QTY";"SUPCOST_AMOUNT_B";"SUPCOST_AMOUNT_ALT"
11263292;5.0;335.0;0.0;1675.0;615.23;15.3;20.26;1872489;02.01.2013 0:00:00;"21498";01.01.2013 0:00:00;6.0;0.0;0.0
11263292;3.0;435.0;0.0;1305.0;507.14;12.61;16.7;1872490;02.01.2013 0:00:00;"21495";31.12.2012 0:00:00;4.0;0.0;0.0
11263292;6.0;335.0;0.0;2010.0;713.93;17.75;23.51;1872491;02.01.2013 0:00:00;"21501";02.01.2013 0:00:00;10.0;0.0;0.0
11263292;5.0;435.0;0.0;2175.0;866.02;21.53;28.52;1872493;02.01.2013 0:00:00;"21501";02.01.2013 0:00:00;8.0;0.0;0.0
11263292;5.0;275.0;0.0;1375.0;382.49;9.48;12.5;1872494;02.01.2013 0:00:00;"21468";27.12.2012 0:00:00;15.0;0.0;0.0
11263292;4.0;460.0;0.0;1840.0;839.18;20.86;27.63;1872495;02.01.2013 0:00:00;"21501";02.01.2013 0:00:00;8.0;0.0;0.0
11263292;3.0;480.0;0.0;1440.0;851.39;21.17;27.74;1872496;02.01.2013 0:00:00;"21282";15.12.2012 0:00:00;5.0;0.0;0.0
11263292;4.0;480.0;0.0;1920.0;1121.8;27.88;36.94;1872497;02.01.2013 0:00:00;"21477";29.12.2012 0:00:00;6.0;0.0;0.0
13928046;6.0;2300.0;1395.0;13800.0;8370.0;208.59;270.29;1872999;02.01.2013 0:00:00;"21198";10.12.2012 0:00:00;10.0;0.0;0.0
10903039;11.0;1500.0;895.5;16500.0;9850.5;242.85;320.66;1873021;02.01.2013 0:00:00;"21379";24.12.2012 0:00:00;15.0;0.0;0.0
13928046;7.0;1500.0;895.5;10500.0;6268.5;156.22;202.43;1873021;02.01.2013 0:00:00;"21176";10.12.2012 0:00:00;20.0;0.0;0.0
10903039;1.0;2050.0;1214.55;2050.0;1214.55;30.27;39.22;1873032;02.01.2013 0:00:00;"21160";10.12.2012 0:00:00;30.0;0.0;0.0
13928046;10.0;2050.0;1214.55;20500.0;12145.5;302.68;392.21;1873032;02.01.2013 0:00:00;"21160";10.12.2012 0:00:00;30.0;0.0;0.0
10903039;10.0;2050.0;1214.55;20500.0;12145.5;299.43;395.37;1873032;02.01.2013 0:00:00;"21362";24.12.2012 0:00:00;10.0;0.0;0.0
10903039;3.0;1650.0;984.7;4950.0;2954.1;73.49;95.45;1873046;02.01.2013 0:00:00;"20621";17.10.2012 0:00:00;8.0;0.0;0.0
10903039;4.0;1650.0;984.7;6600.0;3938.8;96.88;125.82;1873046;02.01.2013 0:00:00;"20698";25.10.2012 0:00:00;4.0;0.0;0.0
13928046;3.0;1650.0;984.7;4950.0;2954.1;73.49;95.45;1873046;02.01.2013 0:00:00;"20621";17.10.2012 0:00:00;8.0;0.0;0.0
13928046;3.0;1650.0;984.7;4950.0;2954.1;73.2;94.99;1873046;02.01.2013 0:00:00;"20510";10.10.2012 0:00:00;6.0;0.0;0.0
13928046;4.0;2300.0;1371.7;9200.0;5486.8;136.42;178.79;1873048;02.01.2013 0:00:00;"21289";17.12.2012 0:00:00;4.0;0.0;0.0
13928046;5.0;1900.0;1113.7;9500.0;5568.51;138.06;182.02;1873051;02.01.2013 0:00:00;"21426";26.12.2012 0:00:00;5.0;0.0;0.0
13928046;2.0;1900.0;1113.7;3800.0;2227.4;55.19;71.62;1873051;02.01.2013 0:00:00;"20510";10.10.2012 0:00:00;6.0;0.0;0.0
11263292;15.0;380.0;194.41;5700.0;2916.15;72.06;94.77;1873677;02.01.2013 0:00:00;"21305";18.12.2012 0:00:00;50.0;0.0;0.0
15511191;24.0;360.0;194.41;8640.0;4665.84;115.3;151.63;1873677;02.01.2013 0:00:00;"21305";18.12.2012 0:00:00;50.0;0.0;0.0
15511191;20.0;360.0;194.41;7200.0;3888.22;95.7;126.22;1873677;02.01.2013 0:00:00;"21409";25.12.2012 0:00:00;20.0;0.0;0.0
11263292;31.0;95.0;63.27;2945.0;1961.34;48.86;62.99;1873700;02.01.2013 0:00:00;"21037";24.11.2012 0:00:00;48.0;0.0;0.0
11263292;12.0;95.0;63.27;1140.0;759.23;18.76;24.67;1873700;02.01.2013 0:00:00;"21305";18.12.2012 0:00:00;48.0;0.0;0.0
15511191;36.0;135.0;63.27;4860.0;2277.68;56.05;73.94;1873700;02.01.2013 0:00:00;"21409";25.12.2012 0:00:00;36.0;0.0;0.0
15511191;36.0;135.0;63.27;4860.0;2277.68;56.27;74.02;1873700;02.01.2013 0:00:00;"21305";18.12.2012 0:00:00;48.0;0.0;0.0
10903039;6.0;1200.0;594.0;7200.0;3564.0;91.06;111.72;1876698;02.01.2013 0:00:00;"19903";17.08.2012 0:00:00;16.0;0.0;0.0
13928046;1.0;1200.0;594.0;1200.0;594.0;15.18;18.62;1876698;02.01.2013 0:00:00;"19903";17.08.2012 0:00:00;16.0;0.0;0.0
13928046;1.0;1600.0;1306.8;1600.0;1306.8;29.83;43.38;1876831;02.01.2013 0:00:00;"10590";05.10.2009 0:00:00;14.0;0.0;0.0
13928059;1.0;2900.0;1735.31;2900.0;1735.31;42.72;55.2;1877257;02.01.2013 0:00:00;"20779";30.10.2012 0:00:00;5.0;0.0;0.0
13928061;1.0;1950.0;1159.1;1950.0;1159.1;29.21;41.22;1877271;02.01.2013 0:00:00;"15261";17.05.2011 0:00:00;1.0;0.0;0.0
13928059;2.0;3250.0;1949.71;6500.0;3899.42;95.99;124.04;1877280;02.01.2013 0:00:00;"20779";30.10.2012 0:00:00;4.0;0.0;0.0
13928059;1.0;3350.0;2010.01;3350.0;2010.01;49.48;63.94;1877284;02.01.2013 0:00:00;"20779";30.10.2012 0:00:00;6.0;0.0;0.0
13928059;1.0;2750.0;1658.27;2750.0;1658.27;42.66;56.31;1877288;02.01.2013 0:00:00;"18283";07.03.2012 0:00:00;2.0;0.0;0.0
13928059;1.0;3850.0;2304.81;3850.0;2304.81;56.74;73.32;1877290;02.01.2013 0:00:00;"20779";30.10.2012 0:00:00;2.0;0.0;0.0
13928059;1.0;1550.0;917.91;1550.0;917.91;22.42;28.0;1877315;02.01.2013 0:00:00;"19115";07.06.2012 0:00:00;3.0;0.0;0.0
13928059;2.0;2600.0;1554.42;5200.0;3108.84;77.32;99.77;1877328;02.01.2013 0:00:00;"20267";26.09.2012 0:00:00;4.0;0.0;0.0
13928059;2.0;3250.0;1949.71;6500.0;3899.42;95.99;124.04;1877339;02.01.2013 0:00:00;"20779";30.10.2012 0:00:00;3.0;0.0;0.0
10903039;10.0;2150.0;1300.5;21500.0;13005.0;320.62;423.35;1878197;02.01.2013 0:00:00;"21370";24.12.2012 0:00:00;10.0;0.0;0.0
10903039;4.0;2150.0;1300.5;8600.0;5202.0;129.64;167.98;1878197;02.01.2013 0:00:00;"21168";10.12.2012 0:00:00;15.0;0.0;0.0
13928046;9.0;2150.0;1300.5;19350.0;11704.5;291.69;377.96;1878197;02.01.2013 0:00:00;"21168";10.12.2012 0:00:00;15.0;0.0;0.0
13928046;1.0;3050.0;1840.5;3050.0;1840.5;45.38;59.91;1878199;02.01.2013 0:00:00;"21370";24.12.2012 0:00:00;15.0;0.0;0.0
10903039;14.0;3050.0;1840.5;42700.0;25767.0;635.25;838.78;1878199;02.01.2013 0:00:00;"21370";24.12.2012 0:00:00;15.0;0.0;0.0
13928046;8.0;3050.0;1840.5;24400.0;14724.0;366.94;475.47;1878199;02.01.2013 0:00:00;"21168";10.12.2012 0:00:00;10.0;0.0;0.0
13140179;71.0;400.0;185.0;28400.0;13135.0;332.14;410.24;1879116;02.01.2013 0:00:00;"19947";21.08.2012 0:00:00;1536.0;0.0;0.0
15511191;50.0;20.0;27.88;1000.0;1394.1;34.45;45.3;1879382;02.01.2013 0:00:00;"21305";18.12.2012 0:00:00;50.0;0.0;0.0
11263292;42.0;35.0;27.88;1470.0;1171.04;29.19;37.63;1879382;02.01.2013 0:00:00;"21037";24.11.2012 0:00:00;50.0;0.0;0.0
13928046;1.0;13400.0;6700.0;13400.0;6700.0;166.05;211.18;1880781;02.01.2013 0:00:00;"20942";15.11.2012 0:00:00;3.0;0.0;0.0
10903039;2.0;13400.0;6700.0;26800.0;13400.0;336.38;434.1;1880781;02.01.2013 0:00:00;"21212";11.12.2012 0:00:00;2.0;0.0;0.0
10903039;2.0;13400.0;6700.0;26800.0;13400.0;333.42;433.08;1880781;02.01.2013 0:00:00;"21077";28.11.2012 0:00:00;2.0;0.0;0.0
10903039;1.0;13400.0;6700.0;13400.0;6700.0;166.05;211.18;1880781;02.01.2013 0:00:00;"20942";15.11.2012 0:00:00;3.0;0.0;0.0
13928046;9.0;1600.0;600.0;14400.0;5400.01;132.33;174.28;1883352;02.01.2013 0:00:00;"21311";19.12.2012 0:00:00;10.0;0.0;0.0
13928046;2.0;1650.0;984.7;3300.0;1969.4;48.8;63.33;1887525;02.01.2013 0:00:00;"20510";10.10.2012 0:00:00;6.0;0.0;0.0
10903039;3.0;1650.0;984.7;4950.0;2954.1;72.66;94.37;1887525;02.01.2013 0:00:00;"20698";25.10.2012 0:00:00;6.0;0.0;0.0
13928046;3.0;1650.0;984.7;4950.0;2954.1;72.66;94.37;1887525;02.01.2013 0:00:00;"20698";25.10.2012 0:00:00;6.0;0.0;0.0
13928046;4.0;1200.0;726.7;4800.0;2906.8;72.31;93.92;1887530;02.01.2013 0:00:00;"20621";17.10.2012 0:00:00;10.0;0.0;0.0
13928046;9.0;1200.0;726.7;10800.0;6540.29;162.62;213.11;1887530;02.01.2013 0:00:00;"21289";17.12.2012 0:00:00;15.0;0.0;0.0
10903039;6.0;1200.0;726.7;7200.0;4360.19;108.41;142.07;1887530;02.01.2013 0:00:00;"21289";17.12.2012 0:00:00;15.0;0.0;0.0
10903037;22.0;220.0;130.0;4840.0;2860.02;66.81;99.48;1888472;02.01.2013 0:00:00;"11218";20.11.2009 0:00:00;24.0;0.0;0.0
10903037;3.0;450.0;269.0;1350.0;807.02;18.86;28.07;1888500;02.01.2013 0:00:00;"11218";20.11.2009 0:00:00;12.0;0.0;0.0
10903037;1.0;400.0;239.0;400.0;239.0;5.58;8.31;1888573;02.01.2013 0:00:00;"11218";20.11.2009 0:00:00;12.0;0.0;0.0
10903037;5.0;220.0;130.0;1100.0;650.01;15.19;22.61;1888575;02.01.2013 0:00:00;"11218";20.11.2009 0:00:00;12.0;0.0;0.0
10903039;12.0;500.0;300.0;6000.0;3600.0;88.37;117.04;1895671;02.01.2013 0:00:00;"21328";20.12.2012 0:00:00;32.0;0.0;0.0
13928046;8.0;500.0;300.0;4000.0;2400.0;58.91;78.02;1895671;02.01.2013 0:00:00;"21328";20.12.2012 0:00:00;32.0;0.0;0.0
13928046;1.0;1300.0;856.8;1300.0;856.8;21.46;29.89;1898258;02.01.2013 0:00:00;"14664";15.03.2011 0:00:00;40.0;0.0;0.0
13140182;1.0;2300.0;1214.55;2300.0;1480.87;37.79;47.93;1898260;02.01.2013 0:00:00;"13497";13.09.2010 0:00:00;46.0;0.0;0.0
13140182;1.0;2300.0;1214.55;2300.0;1480.87;34.85;48.99;1898260;02.01.2013 0:00:00;"13765";26.10.2010 0:00:00;60.0;0.0;0.0
10903030;126.0;2300.0;1214.55;289800.0;209278.94;5237.44;6809.8;1898260;02.01.2013 0:00:00;"21247";13.12.2012 0:00:00;126.0;0.0;0.0
10903030;1.0;2300.0;1214.55;2300.0;1214.55;30.11;39.35;1898260;02.01.2013 0:00:00;"20270";20.09.2012 0:00:00;1.0;0.0;0.0
10903030;122.0;2300.0;1214.55;280600.0;153665.22;3787.73;4844.13;1898260;02.01.2013 0:00:00;"20163";11.09.2012 0:00:00;122.0;0.0;0.0
10903030;2.0;2300.0;1214.55;4600.0;2798.95;68.99;88.23;1898260;02.01.2013 0:00:00;"20163";11.09.2012 0:00:00;2.0;0.0;0.0
10903030;143.0;2300.0;1214.55;328900.0;173680.65;4281.13;5475.04;1898260;02.01.2013 0:00:00;"20163";11.09.2012 0:00:00;143.0;0.0;0.0
10903030;2.0;2300.0;1214.55;4600.0;2961.73;73.0;93.36;1898260;02.01.2013 0:00:00;"20163";11.09.2012 0:00:00;2.0;0.0;0.0
10903030;31.0;2300.0;1214.55;71300.0;37651.05;971.17;1274.57;1898260;02.01.2013 0:00:00;"18325";12.03.2012 0:00:00;40.0;0.0;0.0
13140182;3.0;2300.0;1214.55;6900.0;3643.65;86.46;118.75;1898260;02.01.2013 0:00:00;"16995";03.11.2011 0:00:00;36.0;0.0;0.0
10903030;10.0;2300.0;1323.0;23000.0;13230.01;334.57;439.73;1898261;02.01.2013 0:00:00;"18064";15.02.2012 0:00:00;19.0;0.0;0.0
13140182;1.0;2300.0;1323.0;2300.0;1259.55;30.15;42.78;1898261;02.01.2013 0:00:00;"16126";15.08.2011 0:00:00;48.0;0.0;0.0
13140182;1.0;2300.0;1323.0;2300.0;1259.55;30.06;40.1;1898261;02.01.2013 0:00:00;"17415";13.12.2011 0:00:00;40.0;0.0;0.0
13140182;1.0;2300.0;1323.0;2300.0;1537.86;37.97;49.97;1898261;02.01.2013 0:00:00;"14069";21.12.2010 0:00:00;40.0;0.0;0.0
10903030;40.0;2300.0;1323.0;92000.0;52919.96;1316.24;1704.0;1898261;02.01.2013 0:00:00;"21104";30.11.2012 0:00:00;40.0;0.0;0.0
10903030;20.0;2300.0;1323.0;46000.0;26460.02;650.2;840.58;1898261;02.01.2013 0:00:00;"20739";29.10.2012 0:00:00;20.0;0.0;0.0
10903030;20.0;2300.0;1323.0;46000.0;26459.98;664.36;810.18;1898261;02.01.2013 0:00:00;"19571";16.07.2012 0:00:00;20.0;0.0;0.0
10903030;20.0;2300.0;1323.0;46000.0;26459.98;652.74;802.42;1898261;02.01.2013 0:00:00;"19524";11.07.2012 0:00:00;20.0;0.0;0.0
10903030;20.0;2300.0;1323.0;46000.0;26459.98;637.64;797.64;1898261;02.01.2013 0:00:00;"19383";27.06.2012 0:00:00;20.0;0.0;0.0
10903030;10.0;2300.0;1323.0;23000.0;13230.01;332.82;421.44;1898261;02.01.2013 0:00:00;"18951";21.05.2012 0:00:00;10.0;0.0;0.0
10903030;20.0;2300.0;1323.0;46000.0;26459.98;681.76;896.3;1898261;02.01.2013 0:00:00;"18759";23.04.2012 0:00:00;20.0;0.0;0.0
10903030;10.0;2300.0;1323.0;23000.0;13229.99;341.25;447.86;1898261;02.01.2013 0:00:00;"18326";12.03.2012 0:00:00;10.0;0.0;0.0
10903030;40.0;2300.0;1323.0;92000.0;52920.04;1338.96;1777.04;1898261;02.01.2013 0:00:00;"18121";22.02.2012 0:00:00;40.0;0.0;0.0
13140182;2.0;3100.0;1209.77;6200.0;2491.78;59.41;81.69;1898262;02.01.2013 0:00:00;"17063";09.11.2011 0:00:00;300.0;0.0;0.0
13140179;90.0;3100.0;1209.77;279000.0;108879.66;2733.48;3540.69;1898262;02.01.2013 0:00:00;"21272";12.12.2012 0:00:00;90.0;0.0;0.0
13140179;10.0;3100.0;1209.77;31000.0;12230.49;303.8;393.0;1898262;02.01.2013 0:00:00;"20536";05.10.2012 0:00:00;80.0;0.0;0.0
10903030;70.0;3100.0;1209.77;217000.0;85613.43;2126.6;2751.0;1898262;02.01.2013 0:00:00;"20536";05.10.2012 0:00:00;80.0;0.0;0.0
13140182;2.0;3100.0;1209.77;6200.0;2317.43;59.17;72.53;1898262;02.01.2013 0:00:00;"19645";23.07.2012 0:00:00;164.0;0.0;0.0
10903030;184.0;3100.0;1209.77;570400.0;223662.3;5604.27;7031.19;1898262;02.01.2013 0:00:00;"20026";26.08.2012 0:00:00;300.0;0.0;0.0
13140179;80.0;3100.0;1209.77;248000.0;95519.6;2398.08;3106.24;1898262;02.01.2013 0:00:00;"21261";12.12.2012 0:00:00;80.0;0.0;0.0
13140179;21.0;1800.0;799.76;37800.0;16794.9;417.19;539.66;1898288;02.01.2013 0:00:00;"20534";05.10.2012 0:00:00;150.0;0.0;0.0
13140182;2.0;1800.0;799.76;3600.0;1620.44;39.25;56.15;1898288;02.01.2013 0:00:00;"16143";16.08.2011 0:00:00;300.0;0.0;0.0
10903030;135.0;1800.0;799.76;243000.0;108769.91;2632.23;3314.39;1898288;02.01.2013 0:00:00;"19413";30.06.2012 0:00:00;200.0;0.0;0.0
13140182;1.0;1800.0;799.76;1800.0;773.91;19.5;26.43;1898288;02.01.2013 0:00:00;"14476";24.02.2011 0:00:00;300.0;0.0;0.0
10903030;129.0;1800.0;799.76;232200.0;103168.65;2562.71;3315.04;1898288;02.01.2013 0:00:00;"20534";05.10.2012 0:00:00;150.0;0.0;0.0
13140182;1.0;1800.0;799.76;1800.0;782.59;19.48;24.81;1898288;02.01.2013 0:00:00;"17787";18.01.2012 0:00:00;300.0;0.0;0.0
13928046;2.0;4000.0;1929.18;8000.0;3858.36;97.93;134.78;1898290;02.01.2013 0:00:00;"14548";03.03.2011 0:00:00;250.0;0.0;0.0
13140183;1.0;4000.0;1929.18;4000.0;1929.18;48.97;67.39;1898290;02.01.2013 0:00:00;"14548";03.03.2011 0:00:00;250.0;0.0;0.0
10903039;19.0;4000.0;1929.18;76000.0;36654.42;930.37;1280.39;1898290;02.01.2013 0:00:00;"14548";03.03.2011 0:00:00;250.0;0.0;0.0
13140183;1.0;1500.0;652.55;1500.0;436.36;11.09;14.63;1898291;02.01.2013 0:00:00;"13285";09.08.2010 0:00:00;300.0;0.0;0.0
13140183;2.0;1500.0;652.55;3000.0;923.76;22.17;30.28;1898291;02.01.2013 0:00:00;"13630";04.10.2010 0:00:00;600.0;0.0;0.0
13140182;1.0;1500.0;652.55;1500.0;621.94;16.07;21.13;1898291;02.01.2013 0:00:00;"18622";06.04.2012 0:00:00;597.0;0.0;0.0
13140182;7.0;1500.0;652.55;10500.0;4618.52;112.9;141.09;1898291;02.01.2013 0:00:00;"19243";09.06.2012 0:00:00;120.0;0.0;0.0
13140183;2.0;1500.0;652.55;3000.0;1319.58;32.26;40.31;1898291;02.01.2013 0:00:00;"19243";09.06.2012 0:00:00;120.0;0.0;0.0
10903030;131.0;1500.0;652.55;196500.0;84132.65;2112.64;2602.18;1898291;02.01.2013 0:00:00;"19812";02.08.2012 0:00:00;800.0;0.0;0.0
13140179;32.0;1500.0;652.55;48000.0;20897.6;516.22;652.77;1898291;02.01.2013 0:00:00;"20148";08.09.2012 0:00:00;400.0;0.0;0.0
10903030;368.0;1500.0;652.55;552000.0;240322.4;5936.58;7506.83;1898291;02.01.2013 0:00:00;"20148";08.09.2012 0:00:00;400.0;0.0;0.0
13140179;120.0;1500.0;652.55;180000.0;79458.6;1940.04;2516.4;1898291;02.01.2013 0:00:00;"20309";21.09.2012 0:00:00;120.0;0.0;0.0
13140179;400.0;1500.0;652.55;600000.0;260281.2;6469.6;8206.4;1898291;02.01.2013 0:00:00;"20960";14.11.2012 0:00:00;400.0;0.0;0.0
13140179;400.0;1500.0;652.55;600000.0;261020.8;6449.6;8421.6;1898291;02.01.2013 0:00:00;"21186";05.12.2012 0:00:00;400.0;0.0;0.0
13140179;164.0;1000.0;324.11;164000.0;53154.2;1307.41;1728.07;1898706;02.01.2013 0:00:00;"21400";21.12.2012 0:00:00;164.0;0.0;0.0
13140183;1.0;1000.0;324.11;1000.0;331.06;8.21;11.14;1898706;02.01.2013 0:00:00;"12155";11.03.2010 0:00:00;600.0;0.0;0.0
13140183;2.0;1000.0;324.11;2000.0;684.28;16.22;22.39;1898706;02.01.2013 0:00:00;"13784";28.10.2010 0:00:00;200.0;0.0;0.0
13140182;2.0;1000.0;324.11;2000.0;692.54;17.45;23.65;1898706;02.01.2013 0:00:00;"14479";24.02.2011 0:00:00;150.0;0.0;0.0
13140183;1.0;1000.0;324.11;1000.0;346.27;8.73;11.82;1898706;02.01.2013 0:00:00;"14479";24.02.2011 0:00:00;150.0;0.0;0.0
10903030;50.0;1000.0;324.11;50000.0;18223.45;450.05;580.7;1898706;02.01.2013 0:00:00;"20863";06.11.2012 0:00:00;150.0;0.0;0.0
13140183;1.0;1000.0;324.11;1000.0;388.62;9.68;12.32;1898706;02.01.2013 0:00:00;"17786";18.01.2012 0:00:00;200.0;0.0;0.0
13140182;1.0;1000.0;324.11;1000.0;388.62;9.68;12.32;1898706;02.01.2013 0:00:00;"17786";18.01.2012 0:00:00;200.0;0.0;0.0
10903030;117.0;1000.0;324.11;117000.0;41639.01;1056.28;1298.12;1898706;02.01.2013 0:00:00;"19628";20.07.2012 0:00:00;150.0;0.0;0.0
10903030;100.0;1000.0;324.11;100000.0;36914.5;933.5;1155.0;1898706;02.01.2013 0:00:00;"19987";22.08.2012 0:00:00;100.0;0.0;0.0
13140179;100.0;1000.0;324.11;100000.0;36446.9;900.1;1161.4;1898706;02.01.2013 0:00:00;"20863";06.11.2012 0:00:00;150.0;0.0;0.0
13140182;1.0;1000.0;324.11;1000.0;422.4;9.72;12.94;1898706;02.01.2013 0:00:00;"16748";06.10.2011 0:00:00;200.0;0.0;0.0
13928046;1.0;1300.0;792.0;1300.0;792.0;20.24;24.83;1908637;02.01.2013 0:00:00;"19903";17.08.2012 0:00:00;19.0;0.0;0.0
10903039;3.0;1300.0;792.0;3900.0;2376.0;58.98;76.71;1908637;02.01.2013 0:00:00;"20490";08.10.2012 0:00:00;3.0;0.0;0.0
10903039;15.0;1300.0;792.0;19500.0;11880.02;303.53;372.41;1908637;02.01.2013 0:00:00;"19903";17.08.2012 0:00:00;19.0;0.0;0.0
13928046;2.0;550.0;355.0;1100.0;710.0;18.87;23.28;1912336;02.01.2013 0:00:00;"12820";31.05.2010 0:00:00;10.0;0.0;0.0
13928046;3.0;550.0;355.0;1650.0;1065.0;28.3;34.92;1912337;02.01.2013 0:00:00;"12820";31.05.2010 0:00:00;10.0;0.0;0.0
10903030;96.0;700.0;350.0;67200.0;33599.81;832.51;1080.38;1912383;02.01.2013 0:00:00;"20529";10.10.2012 0:00:00;96.0;0.0;0.0
10903030;100.0;700.0;350.0;70000.0;34999.8;866.7;1104.4;1912383;02.01.2013 0:00:00;"20950";16.11.2012 0:00:00;200.0;0.0;0.0
13140179;100.0;700.0;350.0;70000.0;34999.8;866.7;1104.4;1912383;02.01.2013 0:00:00;"20950";16.11.2012 0:00:00;200.0;0.0;0.0
10903030;44.0;700.0;350.0;30800.0;15400.0;389.36;478.46;1912383;02.01.2013 0:00:00;"19711";31.07.2012 0:00:00;216.0;0.0;0.0
13140182;1.0;700.0;350.0;700.0;350.0;9.02;11.9;1912383;02.01.2013 0:00:00;"18444";26.03.2012 0:00:00;72.0;0.0;0.0
13140182;1.0;700.0;350.0;700.0;350.0;8.99;11.95;1912383;02.01.2013 0:00:00;"18245";05.03.2012 0:00:00;144.0;0.0;0.0
13140182;1.0;700.0;350.0;700.0;350.0;8.09;10.87;1912383;02.01.2013 0:00:00;"16773";10.10.2011 0:00:00;240.0;0.0;0.0
13140182;1.0;700.0;350.0;700.0;320.0;7.9;11.71;1912383;02.01.2013 0:00:00;"15141";04.05.2011 0:00:00;240.0;0.0;0.0
11263293;5.0;1600.0;833.39;8000.0;4166.95;107.07;141.92;1914969;02.01.2013 0:00:00;"18830";02.05.2012 0:00:00;12.0;0.0;0.0
11263292;20.0;250.0;0.0;5000.0;2381.12;58.96;75.14;1915093;02.01.2013 0:00:00;"20963";16.11.2012 0:00:00;20.0;0.0;0.0
11263292;9.0;250.0;0.0;2250.0;1071.5;26.16;33.93;1915093;02.01.2013 0:00:00;"20285";21.09.2012 0:00:00;21.0;0.0;0.0
11263292;1.0;250.0;0.0;250.0;119.01;2.95;3.76;1915093;02.01.2013 0:00:00;"20963";16.11.2012 0:00:00;1.0;0.0;0.0
11263292;21.0;250.0;0.0;5250.0;2500.18;61.78;81.25;1915093;02.01.2013 0:00:00;"21303";18.12.2012 0:00:00;21.0;0.0;0.0
11263292;1.0;400.0;304.22;400.0;304.22;7.56;10.02;1915492;02.01.2013 0:00:00;"21480";31.12.2012 0:00:00;1.0;0.0;0.0
11263292;1.0;400.0;304.22;400.0;304.22;7.49;9.88;1915492;02.01.2013 0:00:00;"21395";25.12.2012 0:00:00;1.0;0.0;0.0
11263292;1.0;400.0;304.22;400.0;304.22;7.56;10.02;1915492;02.01.2013 0:00:00;"21466";29.12.2012 0:00:00;1.0;0.0;0.0
11263292;15.0;45.0;0.0;675.0;405.02;9.96;13.17;1916580;02.01.2013 0:00:00;"21345";21.12.2012 0:00:00;15.0;0.0;0.0
11263292;30.0;45.0;0.0;1350.0;810.0;19.95;26.28;1916580;02.01.2013 0:00:00;"21413";25.12.2012 0:00:00;30.0;0.0;0.0
15511191;2.0;750.0;405.02;1500.0;810.03;19.94;26.3;1916581;02.01.2013 0:00:00;"21409";25.12.2012 0:00:00;2.0;0.0;0.0
13928046;2.0;1200.0;674.1;2400.0;1348.2;33.52;43.93;1917633;02.01.2013 0:00:00;"21295";17.12.2012 0:00:00;2.0;0.0;0.0
13928046;1.0;1200.0;674.1;1200.0;674.1;16.92;21.92;1917633;02.01.2013 0:00:00;"21225";12.12.2012 0:00:00;8.0;0.0;0.0
13928046;3.0;1600.0;966.42;4800.0;2899.26;73.97;90.89;1917638;02.01.2013 0:00:00;"19849";13.08.2012 0:00:00;10.0;0.0;0.0
10903039;5.0;2200.0;1323.0;11000.0;6615.0;164.01;216.23;1917642;02.01.2013 0:00:00;"21431";26.12.2012 0:00:00;10.0;0.0;0.0
13928046;5.0;2200.0;1323.0;11000.0;6615.0;164.01;216.23;1917642;02.01.2013 0:00:00;"21431";26.12.2012 0:00:00;10.0;0.0;0.0
13928046;10.0;2200.0;1323.0;22000.0;13229.99;329.7;427.23;1917642;02.01.2013 0:00:00;"21172";10.12.2012 0:00:00;10.0;0.0;0.0
13928046;1.0;80.0;45.03;80.0;45.03;1.11;1.44;1918047;02.01.2013 0:00:00;"20717";25.10.2012 0:00:00;20.0;0.0;0.0
13928046;9.0;80.0;46.22;720.0;415.99;10.52;13.0;1918065;02.01.2013 0:00:00;"19945";21.08.2012 0:00:00;190.0;0.0;0.0
10903030;152.0;500.0;211.19;76000.0;35148.63;865.03;1091.51;1918197;02.01.2013 0:00:00;"20149";07.09.2012 0:00:00;200.0;0.0;0.0
13140182;1.0;500.0;211.19;500.0;211.75;5.48;7.32;1918197;02.01.2013 0:00:00;"18528";28.03.2012 0:00:00;220.0;0.0;0.0
10903030;120.0;500.0;211.19;60000.0;27126.84;669.96;864.36;1918197;02.01.2013 0:00:00;"20860";06.11.2012 0:00:00;120.0;0.0;0.0
13140183;1.0;500.0;211.19;500.0;186.76;4.81;6.07;1918197;02.01.2013 0:00:00;"13382";25.08.2010 0:00:00;600.0;0.0;0.0
13140183;1.0;500.0;211.19;500.0;187.16;4.61;6.71;1918197;02.01.2013 0:00:00;"15099";27.04.2011 0:00:00;500.0;0.0;0.0
13140179;179.0;500.0;211.19;89500.0;37803.19;929.91;1229.01;1918197;02.01.2013 0:00:00;"21404";21.12.2012 0:00:00;179.0;0.0;0.0
13140182;3.0;500.0;211.19;1500.0;621.97;15.09;20.6;1918197;02.01.2013 0:00:00;"16505";14.09.2011 0:00:00;400.0;0.0;0.0
10903030;200.0;1350.0;581.53;270000.0;118901.0;2926.4;3692.6;1918198;02.01.2013 0:00:00;"20149";07.09.2012 0:00:00;200.0;0.0;0.0
13140183;1.0;1350.0;581.53;1350.0;438.5;10.81;15.72;1918198;02.01.2013 0:00:00;"15099";27.04.2011 0:00:00;100.0;0.0;0.0
