Division_Code;PLU;Barcode;Blocked
16;807149;2100008071496;0
16;807150;2100008071502;0
16;807151;2100008071519;0
16;807152;2100008071526;0
16;807153;2100008071533;0
16;807154;2100008071540;0
16;807155;2100008071557;0
16;807156;2100008071564;0
16;807157;2100008071571;0
16;807158;2100008071588;0
16;807159;2100008071595;0
16;807160;2100008071601;0
16;807161;2100008071618;0
16;807162;2100008071625;0
16;807163;2100008071632;0
16;807164;2100008071649;0
16;807165;2100008071656;0
16;807166;2100008071663;0
16;807167;2100008071670;0
16;807168;2100008071687;0
16;807169;2100008071694;0
16;807170;2100008071700;0
16;807171;2100008071717;0
16;807172;2100008071724;0
16;807173;2100008071731;0
16;807174;2100008071748;0
16;807175;2100008071755;0
16;807176;2100008071762;0
16;807177;2100008071779;0
16;807178;2100008071786;0
16;807179;2100008071793;0
16;807180;2100008071809;0
16;807181;2100008071816;0
16;807182;2100008071823;0
16;807183;2100008071830;0
16;807184;2100008071847;0
16;807185;2100008071854;0
16;807186;2100008071861;0
16;807187;2100008071878;0
16;807188;2100008071885;0
16;807189;2100008071892;0
16;807190;2100008071908;0
16;807191;2100008071915;0
16;807192;2100008071922;0
16;807193;2100008071939;0
16;807194;2100008071946;0
16;807195;2100008071953;0
16;807196;2100008071960;0
16;807197;2100008071977;0
16;807198;2100008071984;0
16;807199;2100008071991;0
16;807200;2100008072004;0
16;807201;2100008072011;0
16;807202;2100008072028;0
16;807203;2100008072035;0
16;807204;2100008072042;0
16;807205;2100008072059;0
16;807206;2100008072066;0
16;807207;2100008072073;0
16;807208;2100008072080;0
16;807209;2100008072097;0
16;807210;2100008072103;0
16;807211;2100008072110;0
16;807212;2100008072127;0
16;807213;2100008072134;0
16;807214;2100008072141;0
16;807215;2100008072158;0
16;807216;2100008072165;0
16;807217;2100008072172;0
16;807218;2100008072189;0
16;807219;2100008072196;0
16;807220;2100008072202;0
16;807221;2100008072219;0
16;807222;2100008072226;0
16;807223;2100008072233;0
16;807224;2100008072240;0
16;807225;2100008072257;0
16;807226;2100008072264;0
16;807227;2100008072271;0
16;807228;2100008072288;0
16;807229;2100008072295;0
16;807230;2100008072301;0
16;807231;2100008072318;0
16;807232;2100008072325;0
16;807233;2100008072332;0
16;807234;2100008072349;0
16;807235;2100008072356;0
16;807236;2100008072363;0
16;807237;2100008072370;0
16;807238;2100008072387;0
16;807239;2100008072394;0
16;807240;2100008072400;0
16;807241;2100008072417;0
16;807242;2100008072424;0
16;807243;2100008072431;0
16;807244;2100008072448;0
16;807245;2100008072455;0
16;807246;2100008072462;0
16;807247;2100008072479;0
16;807248;2100008072486;0
16;807249;2100008072493;0
16;807250;2100008072509;0
16;807251;2100008072516;0
16;807252;2100008072523;0
16;807253;2100008072530;0
16;807254;2100008072547;0
16;807255;2100008072554;0
16;807256;2100008072561;0
16;807257;2100008072578;0
16;807258;2100008072585;0
16;807259;2100008072592;0
16;807260;2100008072608;0
16;807261;2100008072615;0
16;807262;2100008072622;0
16;807263;2100008072639;0
16;807264;2100008072646;0
16;807265;2100008072653;0
16;807266;2100008072660;0
16;807267;2100008072677;0
16;807268;2100008072684;0
16;807269;2100008072691;0
16;807270;2100008072707;0
16;807271;2100008072714;0
16;807272;2100008072721;0
16;807273;2100008072738;0
16;807274;2100008072745;0
16;807275;2100008072752;0
16;807276;2100008072769;0
16;807277;2100008072776;0
16;807278;2100008072783;0
16;807279;2100008072790;0
16;807280;2100008072806;0
16;807281;2100008072813;0
16;807282;2100008072820;0
16;807283;2100008072837;0
16;807284;2100008072844;0
16;807285;2100008072851;0
16;807286;2100008072868;0
16;807287;2100008072875;0
16;807288;2100008072882;0
16;807289;2100008072899;0
16;807290;2100008072905;0
16;807291;2100008072912;0
16;807292;2100008072929;0
16;807293;2100008072936;0
16;807294;2100008072943;0
16;807295;2100008072950;0
16;807296;2100008072967;0
16;807297;2100008072974;0
16;807298;2100008072981;0
16;807299;2100008072998;0
16;807300;2100008073001;0
16;807301;2100008073018;0
16;807302;2100008073025;0
16;807303;2100008073032;0
16;807304;2100008073049;0
16;807305;2100008073056;0
16;807306;2100008073063;0
16;807307;2100008073070;0
16;807308;2100008073087;0
16;807309;2100008073094;0
16;807310;2100008073100;0
16;807311;2100008073117;0
16;807312;2100008073124;0
16;807313;2100008073131;0
16;807314;2100008073148;0
16;807315;2100008073155;0
16;807316;2100008073162;0
16;807317;2100008073179;0
16;807318;2100008073186;0
16;807319;2100008073193;0
16;807320;2100008073209;0
16;807321;2100008073216;0
16;807322;2100008073223;0
16;807323;2100008073230;0
16;807324;2100008073247;0
16;807325;2100008073254;0
16;807326;2100008073261;0
16;807327;2100008073278;0
16;807328;2100008073285;0
16;807329;2100008073292;0
16;807330;2100008073308;0
16;807331;2100008073315;0
16;807332;2100008073322;0
16;807333;2100008073339;0
16;807334;2100008073346;0
16;807335;2100008073353;0
16;807336;2100008073360;0
16;807337;2100008073377;0
16;807338;2100008073384;0
16;807339;2100008073391;0
16;807340;2100008073407;0
16;807341;2100008073414;0
16;807342;2100008073421;0
16;807343;2100008073438;0
16;807344;2100008073445;0
16;807345;2100008073452;0
16;807346;2100008073469;0
16;807347;2100008073476;0
16;807348;2100008073483;0
16;807349;2100008073490;0
16;807350;2100008073506;0
16;807351;2100008073513;0
16;807352;2100008073520;0
16;807353;2100008073537;0
16;807354;2100008073544;0
16;807355;2100008073551;0
16;807356;2100008073568;0
16;807357;2100008073575;0
16;807358;2100008073582;0
16;807359;2100008073599;0
16;807360;2100008073605;0
16;807361;2100008073612;0
16;807362;2100008073629;0
16;807363;2100008073636;0
16;807364;2100008073643;0
16;807365;2100008073650;0
16;807366;2100008073667;0
16;807367;2100008073674;0
16;807368;2100008073681;0
16;807369;2100008073698;0
16;807370;2100008073704;0
16;807371;2100008073711;0
16;807372;2100008073728;0
16;807373;2100008073735;0
16;807374;2100008073742;0
16;807375;2100008073759;0
16;807376;2100008073766;0
16;807377;2100008073773;0
16;807378;2100008073780;0
16;807379;2100008073797;0
16;807380;2100008073803;0
16;807381;2100008073810;0
16;807382;2100008073827;0
16;807383;2100008073834;0
16;807384;2100008073841;0
16;807385;2100008073858;0
16;807386;2100008073865;0
16;807387;2100008073872;0
16;807388;2100008073889;0
16;807389;2100008073896;0
16;807390;2100008073902;0
16;807391;2100008073919;0
16;807392;2100008073926;0
16;807393;2100008073933;0
16;807394;2100008073940;0
16;807395;2100008073957;0
16;807396;2100008073964;0
16;807397;2100008073971;0
16;807398;2100008073988;0
16;807399;2100008073995;0
16;807400;2100008074008;0
16;807401;2100008074015;0
16;807402;2100008074022;0
16;807403;2100008074039;0
16;807404;2100008074046;0
16;807405;2100008074053;0
16;807406;2100008074060;0
16;807407;2100008074077;0
16;807408;2100008074084;0
16;807409;2100008074091;0
16;807410;2100008074107;0
16;807411;2100008074114;0
16;807412;2100008074121;0
16;807413;2100008074138;0
16;807414;2100008074145;0
16;807415;2100008074152;0
16;807416;2100008074169;0
16;807417;2100008074176;0
16;807418;2100008074183;0
16;807419;2100008074190;0
16;807420;2100008074206;0
16;807421;2100008074213;0
16;807422;2100008074220;0
16;807423;2100008074237;0
16;807424;2100008074244;0
16;807425;2100008074251;0
16;807426;2100008074268;0
16;807427;2100008074275;0
16;807428;2100008074282;0
16;807429;2100008074299;0
16;807430;2100008074305;0
16;807431;2100008074312;0
16;807432;2100008074329;0
16;807433;2100008074336;0
16;807434;2100008074343;0
16;807435;2100008074350;0
16;807436;2100008074367;0
16;807437;2100008074374;0
16;807438;2100008074381;0
16;807439;2100008074398;0
16;807440;2100008074404;0
16;807441;2100008074411;0
16;807442;2100008074428;0
16;807443;2100008074435;0
16;807444;2100008074442;0
16;807445;2100008074459;0
16;807446;2100008074466;0
16;807447;2100008074473;0
16;807448;2100008074480;0
16;807449;2100008074497;0
16;807450;2100008074503;0
16;807451;2100008074510;0
16;807452;2100008074527;0
16;807453;2100008074534;0
16;807454;2100008074541;0
16;807455;2100008074558;0
16;807456;2100008074565;0
16;807457;2100008074572;0
16;807458;2100008074589;0
16;807459;2100008074596;0
16;807460;2100008074602;0
16;807461;2100008074619;0
16;807462;2100008074626;0
16;807463;2100008074633;0
16;807464;2100008074640;0
16;807465;2100008074657;0
16;807466;2100008074664;0
16;807467;2100008074671;0
16;807468;2100008074688;0
16;807469;2100008074695;0
16;807470;2100008074701;0
16;807471;2100008074718;0
16;807472;2100008074725;0
16;807473;2100008074732;0
16;807474;2100008074749;0
16;807475;2100008074756;0
16;807476;2100008074763;0
16;807477;2100008074770;0
16;807478;2100008074787;0
16;807479;2100008074794;0
16;807480;2100008074800;0
16;807481;2100008074817;0
16;807482;2100008074824;0
16;807483;2100008074831;0
16;807484;2100008074848;0
16;807485;2100008074855;0
16;807486;2100008074862;0
16;807487;2100008074879;0
16;807488;2100008074886;0
16;807489;2100008074893;0
16;807490;2100008074909;0
16;807491;2100008074916;0
16;807492;2100008074923;0
16;807493;2100008074930;0
16;807494;2100008074947;0
16;807495;2100008074954;0
16;807496;2100008074961;0
16;807497;2100008074978;0
16;807498;2100008074985;0
16;807499;2100008074992;0
16;807500;2100008075005;0
16;807501;2100008075012;0
16;807502;2100008075029;0
16;807503;2100008075036;0
16;807504;2100008075043;0
16;807505;2100008075050;0
16;807506;2100008075067;0
16;807507;2100008075074;0
16;807508;2100008075081;0
16;807509;2100008075098;0
16;807510;2100008075104;0
16;807511;2100008075111;0
16;807512;2100008075128;0
16;807513;2100008075135;0
16;807514;2100008075142;0
16;807515;2100008075159;0
16;807516;2100008075166;0
16;807517;2100008075173;0
16;807518;2100008075180;0
16;807519;2100008075197;0
16;807520;2100008075203;0
16;807521;2100008075210;0
16;807522;2100008075227;0
16;807523;2100008075234;0
16;807524;2100008075241;0
16;807525;2100008075258;0
16;807526;2100008075265;0
16;807527;2100008075272;0
16;807528;2100008075289;0
16;807529;2100008075296;0
16;807530;2100008075302;0
16;807531;2100008075319;0
16;807532;2100008075326;0
16;807533;2100008075333;0
16;807534;2100008075340;0
16;807535;2100008075357;0
16;807536;2100008075364;0
16;807537;2100008075371;0
16;807538;2100008075388;0
16;807539;2100008075395;0
16;807540;2100008075401;0
16;807541;2100008075418;0
16;807542;2100008075425;0
16;807543;2100008075432;0
16;807544;2100008075449;0
16;807545;2100008075456;0
16;807546;2100008075463;0
16;807547;2100008075470;0
16;807548;2100008075487;0
16;807549;2100008075494;0
16;807550;2100008075500;0
16;807551;2100008075517;0
16;807552;2100008075524;0
16;807553;2100008075531;0
16;807554;2100008075548;0
16;807555;2100008075555;0
16;807556;2100008075562;0
16;807557;2100008075579;0
16;807558;2100008075586;0
16;807559;2100008075593;0
16;807560;2100008075609;0
16;807561;2100008075616;0
16;807562;2100008075623;0
16;807563;2100008075630;0
16;807564;2100008075647;0
16;807565;2100008075654;0
16;807566;2100008075661;0
16;807567;2100008075678;0
16;807568;2100008075685;0
16;807569;2100008075692;0
16;807570;2100008075708;0
16;807571;2100008075715;0
16;807572;2100008075722;0
16;807573;2100008075739;0
16;807574;2100008075746;0
16;807575;2100008075753;0
16;807576;2100008075760;0
16;807577;2100008075777;0
16;807578;2100008075784;0
16;807579;2100008075791;0
16;807580;2100008075807;0
16;807581;2100008075814;0
16;807582;2100008075821;0
16;807583;2100008075838;0
16;807584;2100008075845;0
16;807585;2100008075852;0
16;807586;2100008075869;0
16;807587;2100008075876;0
16;807588;2100008075883;0
16;807589;2100008075890;0
16;807590;2100008075906;0
16;807591;2100008075913;0
16;807592;2100008075920;0
16;807593;2100008075937;0
16;807594;2100008075944;0
16;807595;2100008075951;0
16;807596;2100008075968;0
16;807597;2100008075975;0
16;807598;2100008075982;0
16;807599;2100008075999;0
16;807600;2100008076002;0
16;807601;2100008076019;0
16;807602;2100008076026;0
16;807603;2100008076033;0
16;807604;2100008076040;0
16;807605;2100008076057;0
16;807606;2100008076064;0
16;807607;2100008076071;0
16;807608;2100008076088;0
16;807609;2100008076095;0
16;807610;2100008076101;0
16;807611;2100008076118;0
16;807612;2100008076125;0
16;807613;2100008076132;0
16;807614;2100008076149;0
16;807615;2100008076156;0
16;807616;2100008076163;0
16;807617;2100008076170;0
16;807618;2100008076187;0
16;807619;2100008076194;0
16;807620;2100008076200;0
16;807621;2100008076217;0
16;807622;2100008076224;0
16;807623;2100008076231;0
16;807624;2100008076248;0
16;807625;2100008076255;0
16;807626;2100008076262;0
16;807627;2100008076279;0
16;807628;2100008076286;0
16;807629;2100008076293;0
16;807630;2100008076309;0
16;807631;2100008076316;0
16;807632;2100008076323;0
16;807633;2100008076330;0
16;807634;2100008076347;0
16;807635;2100008076354;0
16;807636;2100008076361;0
16;807637;2100008076378;0
16;807638;2100008076385;0
16;807639;2100008076392;0
16;807640;2100008076408;0
16;807641;2100008076415;0
16;807642;2100008076422;0
16;807643;2100008076439;0
16;807644;2100008076446;0
16;807645;2100008076453;0
16;807646;2100008076460;0
16;807647;2100008076477;0
16;807648;2100008076484;0
16;807649;2100008076491;0
16;807650;2100008076507;0
16;807651;2100008076514;0
16;807652;2100008076521;0
16;807653;2100008076538;0
16;807654;2100008076545;0
16;807655;2100008076552;0
16;807656;2100008076569;0
16;807657;2100008076576;0
16;807658;2100008076583;0
16;807659;2100008076590;0
16;807660;2100008076606;0
16;807661;2100008076613;0
16;807662;2100008076620;0
16;807663;2100008076637;0
16;807664;2100008076644;0
16;807665;2100008076651;0
16;807666;2100008076668;0
16;807667;2100008076675;0
16;807668;2100008076682;0
16;807669;2100008076699;0
16;807670;2100008076705;0
16;807671;2100008076712;0
16;807672;2100008076729;0
16;807673;2100008076736;0
16;807674;2100008076743;0
16;807675;2100008076750;0
16;807676;2100008076767;0
16;807677;2100008076774;0
16;807678;2100008076781;0
16;807679;2100008076798;0
16;807680;2100008076804;0
16;807681;2100008076811;0
16;807682;2100008076828;0
16;807683;2100008076835;0
16;807684;2100008076842;0
16;807685;2100008076859;0
16;807686;2100008076866;0
16;807687;2100008076873;0
16;807688;2100008076880;0
16;807689;2100008076897;0
16;807690;2100008076903;0
16;807691;2100008076910;0
16;807692;2100008076927;0
16;807693;2100008076934;0
16;807694;2100008076941;0
16;807695;2100008076958;0
16;807696;2100008076965;0
16;807697;2100008076972;0
16;807698;2100008076989;0
16;807699;2100008076996;0
16;807700;2100008077009;0
16;807701;2100008077016;0
16;807702;2100008077023;0
16;807703;2100008077030;0
16;807704;2100008077047;0
16;807705;2100008077054;0
16;807706;2100008077061;0
16;807707;2100008077078;0
16;807708;2100008077085;0
16;807709;2100008077092;0
16;807710;2100008077108;0
16;807711;2100008077115;0
16;807712;2100008077122;0
16;807713;2100008077139;0
16;807714;2100008077146;0
16;807715;2100008077153;0
16;807716;2100008077160;0
16;807717;2100008077177;0
16;807718;2100008077184;0
16;807719;2100008077191;0
16;807720;2100008077207;0
16;807721;2100008077214;0
16;807722;2100008077221;0
16;807723;2100008077238;0
16;807724;2100008077245;0
16;807725;2100008077252;0
16;807726;2100008077269;0
16;807727;2100008077276;0
16;807728;2100008077283;0
16;807729;2100008077290;0
16;807730;2100008077306;0
16;807731;2100008077313;0
16;807732;2100008077320;0
16;807733;2100008077337;0
16;807734;2100008077344;0
16;807735;2100008077351;0
16;807736;2100008077368;0
16;807737;2100008077375;0
16;807738;2100008077382;0
16;807739;2100008077399;0
16;807740;2100008077405;0
16;807741;2100008077412;0
16;807742;2100008077429;0
16;807743;2100008077436;0
16;807744;2100008077443;0
16;807745;2100008077450;0
16;807746;2100008077467;0
16;807747;2100008077474;0
16;807748;2100008077481;0
16;807749;2100008077498;0
16;807750;2100008077504;0
16;807751;2100008077511;0
16;807752;2100008077528;0
16;807753;2100008077535;0
16;807754;2100008077542;0
16;807755;2100008077559;0
16;807756;2100008077566;0
16;807757;2100008077573;0
16;807758;2100008077580;0
16;807759;2100008077597;0
16;807760;2100008077603;0
16;807761;2100008077610;0
16;807762;2100008077627;0
16;807763;2100008077634;0
16;807764;2100008077641;0
16;807765;2100008077658;0
16;807766;2100008077665;0
16;807767;2100008077672;0
16;807768;2100008077689;0
16;807769;2100008077696;0
16;807770;2100008077702;0
16;807771;2100008077719;0
16;807772;2100008077726;0
16;807773;2100008077733;0
16;807774;2100008077740;0
16;807775;2100008077757;0
16;807776;2100008077764;0
16;807777;2100008077771;0
16;807778;2100008077788;0
16;807779;2100008077795;0
16;807780;2100008077801;0
16;807781;2100008077818;0
16;807782;2100008077825;0
16;807783;2100008077832;0
16;807784;2100008077849;0
16;807785;2100008077856;0
16;807786;2100008077863;0
16;807787;2100008077870;0
16;807788;2100008077887;0
16;807789;2100008077894;0
16;807790;2100008077900;0
16;807791;2100008077917;0
16;807792;2100008077924;0
16;807793;2100008077931;0
16;807794;2100008077948;0
16;807795;2100008077955;0
16;807796;2100008077962;0
16;807797;2100008077979;0
16;807798;2100008077986;0
16;807799;2100008077993;0
16;807800;2100008078006;0
16;807801;2100008078013;0
16;807802;2100008078020;0
16;807803;2100008078037;0
16;807804;2100008078044;0
16;807805;2100008078051;0
16;807806;2100008078068;0
16;807807;2100008078075;0
16;807808;2100008078082;0
16;807809;2100008078099;0
16;807810;2100008078105;0
16;807811;2100008078112;0
16;807812;2100008078129;0
16;807813;2100008078136;0
16;807814;2100008078143;0
16;807815;2100008078150;0
16;807816;2100008078167;0
16;807817;2100008078174;0
16;807818;2100008078181;0
16;807819;2100008078198;0
16;807820;2100008078204;0
16;807821;2100008078211;0
16;807822;2100008078228;0
16;807823;2100008078235;0
16;807824;2100008078242;0
16;807825;2100008078259;0
16;807826;2100008078266;0
16;807827;2100008078273;0
16;807828;2100008078280;0
16;807829;2100008078297;0
16;807830;2100008078303;0
16;807831;2100008078310;0
16;807832;2100008078327;0
16;807833;2100008078334;0
16;807834;2100008078341;0
16;807835;2100008078358;0
16;807836;2100008078365;0
16;807837;2100008078372;0
16;807838;2100008078389;0
16;807839;2100008078396;0
16;807840;2100008078402;0
16;807841;2100008078419;0
16;807842;2100008078426;0
16;807843;2100008078433;0
16;807844;2100008078440;0
16;807845;2100008078457;0
16;807846;2100008078464;0
16;807847;2100008078471;0
16;807848;2100008078488;0
16;807849;2100008078495;0
16;807850;2100008078501;0
16;807851;2100008078518;0
16;807852;2100008078525;0
16;807853;2100008078532;0
16;807854;2100008078549;0
16;807855;2100008078556;0
16;807856;2100008078563;0
16;807857;2100008078570;0
16;807858;2100008078587;0
16;807859;2100008078594;0
16;807860;2100008078600;0
16;807861;2100008078617;0
16;807862;2100008078624;0
16;807863;2100008078631;0
16;807864;2100008078648;0
16;807865;2100008078655;0
16;807874;2100008078747;0
16;807875;2100008078754;0
16;807876;2100008078761;0
16;807877;2100008078778;0
16;807878;2100008078785;0
16;807879;2100008078792;0
16;807880;2100008078808;0
16;807881;2100008078815;0
16;807882;2100008078822;0
16;807883;2100008078839;0
16;807884;2100008078846;0
16;807885;2100008078853;0
16;807886;2100008078860;0
16;807887;2100008078877;0
16;807888;2100008078884;0
16;807889;2100008078891;0
16;807890;2100008078907;0
16;807891;2100008078914;0
16;807892;2100008078921;0
16;807893;2100008078938;0
16;807894;2100008078945;0
16;807895;2100008078952;0
16;807896;2100008078969;0
16;807897;2100008078976;0
16;807898;2100008078983;0
16;807899;2100008078990;0
16;807900;2100008079003;0
16;807901;2100008079010;0
16;807902;2100008079027;0
16;807903;2100008079034;0
16;807904;2100008079041;0
16;807905;2100008079058;0
16;807906;2100008079065;0
16;807907;2100008079072;0
16;807908;2100008079089;0
16;807909;2100008079096;0
16;807910;2100008079102;0
16;807911;2100008079119;0
16;807912;2100008079126;0
16;807913;2100008079133;0
16;807914;2100008079140;0
16;807915;2100008079157;0
16;807916;2100008079164;0
16;807917;2100008079171;0
16;807918;2100008079188;0
16;807919;2100008079195;0
16;807920;2100008079201;0
16;807921;2100008079218;0
16;807922;2100008079225;0
16;807923;2100008079232;0
16;807924;2100008079249;0
16;807925;2100008079256;0
16;807926;2100008079263;0
16;807927;2100008079270;0
16;807928;2100008079287;0
16;807930;2100008079300;0
16;807931;2100008079317;0
16;807932;2100008079324;0
16;807937;2100008079379;0
16;807938;2100008079386;0
16;807939;2100008079393;0
16;807940;2100008079409;0
16;807941;2100008079416;0
16;807942;2100008079423;0
16;807943;2100008079430;0
16;807944;2100008079447;0
16;807945;2100008079454;0
16;807946;2100008079461;0
16;807947;2100008079478;0
16;807948;2100008079485;0
16;807949;2100008079492;0
16;807950;2100008079508;0
16;807951;2100008079515;0
16;807952;2100008079522;0
16;807953;2100008079539;0
16;807954;2100008079546;0
16;807955;2100008079553;0
16;807956;2100008079560;0
16;807957;2100008079577;0
16;807958;2100008079584;0
16;807959;2100008079591;0
16;807960;2100008079607;0
16;807961;2100008079614;0
16;807962;2100008079621;0
16;807963;2100008079638;0
16;807964;2100008079645;0
16;807965;2100008079652;0
16;807966;2100008079669;0
16;807967;2100008079676;0
16;807968;2100008079683;0
16;807969;2100008079690;0
16;807970;2100008079706;0
16;807971;2100008079713;0
16;807972;2100008079720;0
16;807973;2100008079737;0
16;807974;2100008079744;0
16;807975;2100008079751;0
16;807976;2100008079768;0
16;807977;2100008079775;0
16;807978;2100008079782;0
16;807979;2100008079799;0
16;807980;2100008079805;0
16;807981;2100008079812;0
16;807982;2100008079829;0
16;807983;2100008079836;0
16;807984;2100008079843;0
16;807985;2100008079850;0
16;807986;2100008079867;0
16;807987;2100008079874;0
16;807988;2100008079881;0
16;807989;2100008079898;0
16;807990;2100008079904;0
16;807991;2100008079911;0
16;807992;2100008079928;0
16;807993;2100008079935;0
16;807994;2100008079942;0
16;807995;2100008079959;0
16;807996;2100008079966;0
16;807997;2100008079973;0
16;807998;2100008079980;0
16;807999;2100008079997;0
16;808000;2100008080009;0
16;808001;2100008080016;0
16;808002;2100008080023;0
16;808003;2100008080030;0
16;808004;2100008080047;0
16;808005;2100008080054;0
16;808006;2100008080061;0
16;808007;2100008080078;0
16;808008;2100008080085;0
16;808009;2100008080092;0
16;808010;2100008080108;0
16;808011;2100008080115;0
16;808012;2100008080122;0
16;808013;2100008080139;0
16;808014;2100008080146;0
16;808015;2100008080153;0
16;808016;2100008080160;0
16;808017;2100008080177;0
16;808018;2100008080184;0
16;808019;2100008080191;0
16;808020;2100008080207;0
16;808021;2100008080214;0
16;808022;2100008080221;0
16;808023;2100008080238;0
16;808024;2100008080245;0
16;808025;2100008080252;0
16;808026;2100008080269;0
16;808027;2100008080276;0
16;808028;2100008080283;0
16;808029;2100008080290;0
16;808030;2100008080306;0
16;808031;2100008080313;0
16;808032;2100008080320;0
16;808033;2100008080337;0
16;808034;2100008080344;0
16;808035;2100008080351;0
16;808036;2100008080368;0
16;808037;2100008080375;0
16;808038;2100008080382;0
16;808039;2100008080399;0
16;808040;2100008080405;0
16;808041;2100008080412;0
16;808042;2100008080429;0
16;808043;2100008080436;0
16;808044;2100008080443;0
16;808045;2100008080450;0
16;808046;2100008080467;0
16;808047;2100008080474;0
16;808048;2100008080481;0
16;808049;2100008080498;0
16;808050;2100008080504;0
16;808051;2100008080511;0
16;808052;2100008080528;0
16;808053;2100008080535;0
16;808054;2100008080542;0
16;808055;2100008080559;0
16;808056;2100008080566;0
16;808057;2100008080573;0
16;808058;2100008080580;0
16;808059;2100008080597;0
16;808060;2100008080603;0
16;808061;2100008080610;0
16;808062;2100008080627;0
16;808063;2100008080634;0
16;808064;2100008080641;0
16;808065;2100008080658;0
16;808066;2100008080665;0
16;808067;2100008080672;0
16;808068;2100008080689;0
16;808069;2100008080696;0
16;808070;2100008080702;0
16;808071;2100008080719;0
16;808072;2100008080726;0
16;808073;2100008080733;0
16;808074;2100008080740;0
16;808075;2100008080757;0
16;808076;2100008080764;0
16;808077;2100008080771;0
16;808078;2100008080788;0
16;808079;2100008080795;0
16;808080;2100008080801;0
16;808081;2100008080818;0
16;808082;2100008080825;0
16;808083;2100008080832;0
16;808084;2100008080849;0
16;808085;2100008080856;0
16;808086;2100008080863;0
16;808087;2100008080870;0
16;808088;2100008080887;0
16;808089;2100008080894;0
16;808090;2100008080900;0
16;808091;2100008080917;0
16;808092;2100008080924;0
16;808093;2100008080931;0
16;808094;2100008080948;0
16;808095;2100008080955;0
16;808096;2100008080962;0
16;808097;2100008080979;0
16;808098;2100008080986;0
16;808099;2100008080993;0
16;808100;2100008081006;0
16;808101;2100008081013;0
16;808102;2100008081020;0
16;808103;2100008081037;0
16;808104;2100008081044;0
16;808105;2100008081051;0
16;808106;2100008081068;0
16;808107;2100008081075;0
16;808108;2100008081082;0
16;808109;2100008081099;0
16;808110;2100008081105;0
16;808111;2100008081112;0
16;808112;2100008081129;0
16;808113;2100008081136;0
16;808114;2100008081143;0
16;808115;2100008081150;0
16;808116;2100008081167;0
16;808117;2100008081174;0
16;808118;2100008081181;0
16;808119;2100008081198;0
16;808120;2100008081204;0
16;808121;2100008081211;0
16;808122;2100008081228;0
16;808123;2100008081235;0
16;808124;2100008081242;0
16;808125;2100008081259;0
16;808126;2100008081266;0
16;808127;2100008081273;0
16;808128;2100008081280;0
16;808129;2100008081297;0
16;808130;2100008081303;0
16;808131;2100008081310;0
16;808132;2100008081327;0
16;808133;2100008081334;0
16;808134;2100008081341;0
16;808135;2100008081358;0
16;808136;2100008081365;0
16;808137;2100008081372;0
16;808138;2100008081389;0
16;808139;2100008081396;0
16;808140;2100008081402;0
16;808141;2100008081419;0
16;808142;2100008081426;0
16;808143;2100008081433;0
16;808144;2100008081440;0
16;808145;2100008081457;0
16;808146;2100008081464;0
16;808147;2100008081471;0
16;808148;2100008081488;0
16;808149;2100008081495;0
16;808150;2100008081501;0
16;808151;2100008081518;0
16;808152;2100008081525;0
16;808153;2100008081532;0
16;808154;2100008081549;0
16;808155;2100008081556;0
16;808156;2100008081563;0
16;808157;2100008081570;0
16;808158;2100008081587;0
16;808159;2100008081594;0
16;808160;2100008081600;0
16;808161;2100008081617;0
16;808162;2100008081624;0
16;808163;2100008081631;0
16;808164;2100008081648;0
16;808165;2100008081655;0
16;808166;2100008081662;0
16;808167;2100008081679;0
16;808168;2100008081686;0
16;808169;2100008081693;0
16;808170;2100008081709;0
16;808171;2100008081716;0
16;808172;2100008081723;0
16;808173;2100008081730;0
16;808174;2100008081747;0
16;808175;2100008081754;0
16;808176;2100008081761;0
16;808177;2100008081778;0
16;808178;2100008081785;0
16;808179;2100008081792;0
16;808180;2100008081808;0
16;808181;2100008081815;0
16;808182;2100008081822;0
16;808183;2100008081839;0
16;808184;2100008081846;0
16;808185;2100008081853;0
16;808186;2100008081860;0
16;808187;2100008081877;0
16;808188;2100008081884;0
16;808189;2100008081891;0
16;808190;2100008081907;0
16;808191;2100008081914;0
16;808192;2100008081921;0
16;808193;2100008081938;0
16;808194;2100008081945;0
16;808195;2100008081952;0
16;808196;2100008081969;0
16;808197;2100008081976;0
16;808198;2100008081983;0
16;808199;2100008081990;0
16;808200;2100008082003;0
16;808201;2100008082010;0
16;808202;2100008082027;0
16;808203;2100008082034;0
16;808204;2100008082041;0
16;808205;2100008082058;0
16;808206;2100008082065;0
16;808207;2100008082072;0
16;808208;2100008082089;0
16;808209;2100008082096;0
16;808210;2100008082102;0
16;808211;2100008082119;0
16;808212;2100008082126;0
16;808213;2100008082133;0
16;808214;2100008082140;0
16;808215;2100008082157;0
16;808216;2100008082164;0
16;808217;2100008082171;0
16;808218;2100008082188;0
16;808219;2100008082195;0
16;808220;2100008082201;0
16;808221;2100008082218;0
16;808222;2100008082225;0
16;808223;2100008082232;0
16;808224;2100008082249;0
16;808225;2100008082256;0
16;808226;2100008082263;0
16;808227;2100008082270;0
16;808228;2100008082287;0
16;808229;2100008082294;0
16;808230;2100008082300;0
16;808231;2100008082317;0
16;808232;2100008082324;0
16;808233;2100008082331;0
16;808234;2100008082348;0
16;808235;2100008082355;0
16;808236;2100008082362;0
