PLU;Alco_Grp_Code;Start_Date
870428;230;1753-01-01 00:00:00
870428;229;2015-02-28 00:00:00
870429;230;1753-01-01 00:00:00
870429;229;2015-02-28 00:00:00
870430;200;1753-01-01 00:00:00
870431;400;1753-01-01 00:00:00
870432;400;1753-01-01 00:00:00
870433;400;1753-01-01 00:00:00
870433;402;2015-01-01 00:00:00
870434;400;1753-01-01 00:00:00
870435;400;1753-01-01 00:00:00
870435;402;2015-01-01 00:00:00
870436;400;1753-01-01 00:00:00
870437;400;1753-01-01 00:00:00
870438;400;1753-01-01 00:00:00
870439;400;1753-01-01 00:00:00
870440;400;1753-01-01 00:00:00
870442;200;1753-01-01 00:00:00
870443;400;1753-01-01 00:00:00
870444;400;1753-01-01 00:00:00
870445;400;1753-01-01 00:00:00
870446;400;1753-01-01 00:00:00
870447;400;1753-01-01 00:00:00
870448;400;1753-01-01 00:00:00
870449;400;1753-01-01 00:00:00
870450;400;1753-01-01 00:00:00
870451;400;1753-01-01 00:00:00
870454;400;1753-01-01 00:00:00
870455;400;1753-01-01 00:00:00
870457;400;1753-01-01 00:00:00
870458;400;1753-01-01 00:00:00
870459;400;1753-01-01 00:00:00
870460;400;1753-01-01 00:00:00
870461;400;1753-01-01 00:00:00
870462;400;1753-01-01 00:00:00
870463;400;1753-01-01 00:00:00
870464;400;1753-01-01 00:00:00
870465;400;1753-01-01 00:00:00
870466;400;1753-01-01 00:00:00
870467;280;1753-01-01 00:00:00
870468;200;1753-01-01 00:00:00
870469;400;1753-01-01 00:00:00
870470;400;1753-01-01 00:00:00
870471;400;1753-01-01 00:00:00
870472;400;1753-01-01 00:00:00
870473;400;1753-01-01 00:00:00
870474;400;1753-01-01 00:00:00
870475;200;1753-01-01 00:00:00
870476;200;1753-01-01 00:00:00
870477;200;1753-01-01 00:00:00
870482;200;1753-01-01 00:00:00
870483;280;1753-01-01 00:00:00
870484;400;1753-01-01 00:00:00
870485;400;1753-01-01 00:00:00
870486;200;1753-01-01 00:00:00
870491;400;1753-01-01 00:00:00
870492;200;1753-01-01 00:00:00
870493;200;1753-01-01 00:00:00
870496;400;1753-01-01 00:00:00
870497;400;1753-01-01 00:00:00
870498;400;1753-01-01 00:00:00
870499;450;1753-01-01 00:00:00
870501;400;1753-01-01 00:00:00
870502;400;1753-01-01 00:00:00
870503;200;1753-01-01 00:00:00
870504;200;1753-01-01 00:00:00
870505;200;1753-01-01 00:00:00
870512;200;1753-01-01 00:00:00
870513;400;1753-01-01 00:00:00
870514;400;1753-01-01 00:00:00
870515;400;1753-01-01 00:00:00
870516;400;1753-01-01 00:00:00
870517;400;1753-01-01 00:00:00
870519;200;1753-01-01 00:00:00
870520;200;1753-01-01 00:00:00
870521;200;1753-01-01 00:00:00
870522;200;1753-01-01 00:00:00
870523;200;1753-01-01 00:00:00
870524;400;1753-01-01 00:00:00
870525;400;1753-01-01 00:00:00
870535;200;1753-01-01 00:00:00
870536;200;1753-01-01 00:00:00
870537;200;1753-01-01 00:00:00
870538;400;1753-01-01 00:00:00
870539;400;1753-01-01 00:00:00
870540;400;1753-01-01 00:00:00
870541;400;1753-01-01 00:00:00
870542;400;1753-01-01 00:00:00
870543;400;1753-01-01 00:00:00
870544;400;1753-01-01 00:00:00
870545;400;1753-01-01 00:00:00
870546;400;1753-01-01 00:00:00
870547;400;1753-01-01 00:00:00
870548;400;1753-01-01 00:00:00
870549;400;1753-01-01 00:00:00
870550;400;1753-01-01 00:00:00
870551;400;1753-01-01 00:00:00
870552;400;1753-01-01 00:00:00
870553;400;1753-01-01 00:00:00
870554;400;1753-01-01 00:00:00
870555;400;1753-01-01 00:00:00
870556;400;1753-01-01 00:00:00
870557;400;1753-01-01 00:00:00
870558;400;1753-01-01 00:00:00
870559;400;1753-01-01 00:00:00
870560;400;1753-01-01 00:00:00
870561;400;1753-01-01 00:00:00
870562;400;1753-01-01 00:00:00
870563;400;1753-01-01 00:00:00
870564;400;1753-01-01 00:00:00
870565;400;1753-01-01 00:00:00
870566;400;1753-01-01 00:00:00
870567;400;1753-01-01 00:00:00
870568;400;1753-01-01 00:00:00
870569;450;1753-01-01 00:00:00
870570;450;1753-01-01 00:00:00
870571;450;1753-01-01 00:00:00
870572;400;1753-01-01 00:00:00
870573;400;1753-01-01 00:00:00
870574;400;1753-01-01 00:00:00
870575;400;1753-01-01 00:00:00
870576;400;1753-01-01 00:00:00
870577;400;1753-01-01 00:00:00
870578;400;1753-01-01 00:00:00
870579;400;1753-01-01 00:00:00
870580;400;1753-01-01 00:00:00
870581;400;1753-01-01 00:00:00
870582;400;1753-01-01 00:00:00
870583;400;1753-01-01 00:00:00
870584;400;1753-01-01 00:00:00
870585;400;1753-01-01 00:00:00
870586;400;1753-01-01 00:00:00
870587;400;1753-01-01 00:00:00
870588;230;1753-01-01 00:00:00
870589;230;1753-01-01 00:00:00
870590;230;1753-01-01 00:00:00
870591;252;1753-01-01 00:00:00
870592;252;1753-01-01 00:00:00
870593;252;1753-01-01 00:00:00
870594;211;1753-01-01 00:00:00
870595;211;1753-01-01 00:00:00
870596;400;1753-01-01 00:00:00
870597;212;1753-01-01 00:00:00
870598;200;1753-01-01 00:00:00
870599;200;1753-01-01 00:00:00
870600;230;1753-01-01 00:00:00
870600;229;2015-02-28 00:00:00
870602;200;1753-01-01 00:00:00
870603;200;1753-01-01 00:00:00
870609;400;1753-01-01 00:00:00
870610;400;1753-01-01 00:00:00
870611;400;1753-01-01 00:00:00
870612;400;1753-01-01 00:00:00
870614;200;1753-01-01 00:00:00
870615;200;1753-01-01 00:00:00
870616;200;1753-01-01 00:00:00
870617;200;1753-01-01 00:00:00
870618;200;1753-01-01 00:00:00
870619;200;1753-01-01 00:00:00
870620;200;1753-01-01 00:00:00
870625;400;1753-01-01 00:00:00
870626;400;1753-01-01 00:00:00
870627;230;1753-01-01 00:00:00
870628;230;1753-01-01 00:00:00
870629;230;1753-01-01 00:00:00
870629;229;2015-02-28 00:00:00
870630;400;1753-01-01 00:00:00
870630;402;2015-02-25 00:00:00
870631;400;1753-01-01 00:00:00
870632;400;1753-01-01 00:00:00
870633;400;1753-01-01 00:00:00
870633;402;2015-02-25 00:00:00
870634;400;1753-01-01 00:00:00
870635;400;1753-01-01 00:00:00
870635;402;2015-02-25 00:00:00
870636;400;1753-01-01 00:00:00
870637;400;1753-01-01 00:00:00
870638;211;1753-01-01 00:00:00
870639;242;1753-01-01 00:00:00
870640;400;1753-01-01 00:00:00
870641;400;1753-01-01 00:00:00
870642;400;1753-01-01 00:00:00
870643;400;1753-01-01 00:00:00
870644;200;1753-01-01 00:00:00
870645;400;1753-01-01 00:00:00
870646;200;1753-01-01 00:00:00
870647;212;1753-01-01 00:00:00
870648;200;1753-01-01 00:00:00
870649;400;1753-01-01 00:00:00
870650;400;1753-01-01 00:00:00
870650;402;2015-02-25 00:00:00
870651;400;1753-01-01 00:00:00
870651;402;2015-02-25 00:00:00
870652;400;1753-01-01 00:00:00
870653;400;1753-01-01 00:00:00
870654;400;1753-01-01 00:00:00
870655;200;1753-01-01 00:00:00
870656;200;1753-01-01 00:00:00
870657;400;1753-01-01 00:00:00
870658;400;1753-01-01 00:00:00
870659;400;1753-01-01 00:00:00
870660;400;1753-01-01 00:00:00
870661;400;1753-01-01 00:00:00
870662;400;1753-01-01 00:00:00
870663;400;1753-01-01 00:00:00
870664;400;1753-01-01 00:00:00
870666;280;1753-01-01 00:00:00
870667;200;1753-01-01 00:00:00
870668;200;1753-01-01 00:00:00
870669;200;1753-01-01 00:00:00
870670;200;1753-01-01 00:00:00
870671;200;1753-01-01 00:00:00
870672;200;1753-01-01 00:00:00
870673;200;1753-01-01 00:00:00
870674;200;1753-01-01 00:00:00
870675;200;1753-01-01 00:00:00
870676;200;1753-01-01 00:00:00
870677;200;1753-01-01 00:00:00
870678;200;1753-01-01 00:00:00
870679;200;1753-01-01 00:00:00
870680;200;1753-01-01 00:00:00
870681;200;1753-01-01 00:00:00
870682;200;1753-01-01 00:00:00
870683;280;1753-01-01 00:00:00
870684;280;1753-01-01 00:00:00
870685;420;1753-01-01 00:00:00
870686;200;1753-01-01 00:00:00
870687;200;1753-01-01 00:00:00
870688;200;1753-01-01 00:00:00
870689;200;1753-01-01 00:00:00
870690;212;1753-01-01 00:00:00
870691;212;1753-01-01 00:00:00
870692;242;1753-01-01 00:00:00
870693;242;1753-01-01 00:00:00
870694;242;1753-01-01 00:00:00
870695;242;1753-01-01 00:00:00
870696;242;1753-01-01 00:00:00
870697;280;1753-01-01 00:00:00
870698;280;1753-01-01 00:00:00
870699;200;1753-01-01 00:00:00
870700;200;1753-01-01 00:00:00
870701;280;1753-01-01 00:00:00
870702;280;1753-01-01 00:00:00
870703;230;1753-01-01 00:00:00
870704;230;1753-01-01 00:00:00
870705;400;1753-01-01 00:00:00
870706;400;1753-01-01 00:00:00
870707;280;1753-01-01 00:00:00
870708;200;1753-01-01 00:00:00
870710;450;1753-01-01 00:00:00
870711;230;1753-01-01 00:00:00
870712;230;1753-01-01 00:00:00
870713;230;1753-01-01 00:00:00
870714;230;1753-01-01 00:00:00
870715;400;1753-01-01 00:00:00
870716;400;1753-01-01 00:00:00
870717;200;1753-01-01 00:00:00
870718;280;1753-01-01 00:00:00
870719;280;1753-01-01 00:00:00
870720;242;1753-01-01 00:00:00
870721;230;1753-01-01 00:00:00
870722;450;1753-01-01 00:00:00
870723;400;1753-01-01 00:00:00
870723;402;2015-02-25 00:00:00
870724;400;1753-01-01 00:00:00
870724;402;2015-02-25 00:00:00
870725;400;1753-01-01 00:00:00
870725;402;2015-02-25 00:00:00
870726;400;1753-01-01 00:00:00
870726;402;2015-02-25 00:00:00
870727;400;1753-01-01 00:00:00
870727;402;2015-02-25 00:00:00
870728;400;1753-01-01 00:00:00
870728;402;2015-02-25 00:00:00
870729;400;1753-01-01 00:00:00
870729;402;2015-02-25 00:00:00
870730;400;1753-01-01 00:00:00
870730;402;2015-02-25 00:00:00
870731;400;1753-01-01 00:00:00
870732;400;1753-01-01 00:00:00
870733;400;1753-01-01 00:00:00
870734;400;1753-01-01 00:00:00
870734;402;2015-02-25 00:00:00
870735;400;1753-01-01 00:00:00
870736;400;1753-01-01 00:00:00
870737;400;2013-01-01 00:00:00
870737;402;2015-02-25 00:00:00
870738;400;1753-01-01 00:00:00
870738;402;2015-02-25 00:00:00
870739;400;1753-01-01 00:00:00
870740;400;1753-01-01 00:00:00
870741;200;1753-01-01 00:00:00
870742;400;1753-01-01 00:00:00
870742;402;2015-02-25 00:00:00
870743;400;1753-01-01 00:00:00
870743;402;2015-02-25 00:00:00
870744;400;1753-01-01 00:00:00
870745;400;1753-01-01 00:00:00
870746;400;1753-01-01 00:00:00
870747;400;1753-01-01 00:00:00
870748;400;1753-01-01 00:00:00
870749;400;1753-01-01 00:00:00
870750;230;1753-01-01 00:00:00
870751;230;1753-01-01 00:00:00
870752;230;1753-01-01 00:00:00
870753;230;1753-01-01 00:00:00
870754;230;1753-01-01 00:00:00
870755;230;1753-01-01 00:00:00
870756;230;1753-01-01 00:00:00
870757;200;1753-01-01 00:00:00
870758;200;1753-01-01 00:00:00
870759;200;1753-01-01 00:00:00
870760;200;1753-01-01 00:00:00
870761;200;1753-01-01 00:00:00
870762;200;1753-01-01 00:00:00
870763;200;1753-01-01 00:00:00
870764;200;1753-01-01 00:00:00
870765;200;1753-01-01 00:00:00
870766;200;1753-01-01 00:00:00
870767;200;1753-01-01 00:00:00
870768;200;1753-01-01 00:00:00
870769;400;1753-01-01 00:00:00
870770;400;1753-01-01 00:00:00
870771;400;1753-01-01 00:00:00
870772;400;1753-01-01 00:00:00
870775;200;1753-01-01 00:00:00
870776;242;1753-01-01 00:00:00
870777;242;1753-01-01 00:00:00
870778;242;1753-01-01 00:00:00
870779;242;1753-01-01 00:00:00
870780;230;1753-01-01 00:00:00
870781;400;1753-01-01 00:00:00
870781;402;2015-02-25 00:00:00
870782;400;1753-01-01 00:00:00
870782;402;2015-02-25 00:00:00
870783;400;1753-01-01 00:00:00
870783;402;2015-02-25 00:00:00
870784;400;1753-01-01 00:00:00
870784;402;2015-02-25 00:00:00
870786;200;1753-01-01 00:00:00
870787;200;1753-01-01 00:00:00
870788;400;1753-01-01 00:00:00
870789;400;1753-01-01 00:00:00
870790;400;1753-01-01 00:00:00
870791;400;1753-01-01 00:00:00
870792;400;1753-01-01 00:00:00
870793;400;1753-01-01 00:00:00
870794;400;1753-01-01 00:00:00
870795;400;1753-01-01 00:00:00
870796;280;1753-01-01 00:00:00
870797;252;1753-01-01 00:00:00
870798;200;1753-01-01 00:00:00
870799;280;1753-01-01 00:00:00
870800;280;1753-01-01 00:00:00
870801;280;1753-01-01 00:00:00
870802;200;1753-01-01 00:00:00
870803;200;1753-01-01 00:00:00
870804;200;1753-01-01 00:00:00
870805;280;1753-01-01 00:00:00
870809;280;1753-01-01 00:00:00
870810;280;1753-01-01 00:00:00
870811;200;1753-01-01 00:00:00
870812;200;1753-01-01 00:00:00
870813;212;1753-01-01 00:00:00
870814;280;1753-01-01 00:00:00
870815;280;1753-01-01 00:00:00
870816;230;1753-01-01 00:00:00
870817;212;1753-01-01 00:00:00
870818;230;1753-01-01 00:00:00
870819;460;1753-01-01 00:00:00
870820;450;1753-01-01 00:00:00
870821;280;1753-01-01 00:00:00
870822;450;1753-01-01 00:00:00
870823;450;1753-01-01 00:00:00
870824;200;1753-01-01 00:00:00
870825;212;1753-01-01 00:00:00
870826;280;1753-01-01 00:00:00
870827;230;1753-01-01 00:00:00
870828;280;1753-01-01 00:00:00
870830;200;1753-01-01 00:00:00
870831;280;1753-01-01 00:00:00
870832;280;1753-01-01 00:00:00
870833;280;1753-01-01 00:00:00
870834;280;1753-01-01 00:00:00
870836;211;1753-01-01 00:00:00
870837;280;1753-01-01 00:00:00
870838;200;1753-01-01 00:00:00
870840;280;2013-01-01 00:00:00
870842;280;1753-01-01 00:00:00
870846;200;2013-01-01 00:00:00
870847;200;2013-01-01 00:00:00
870849;229;2013-01-01 00:00:00
870852;200;2013-01-01 00:00:00
870853;200;2013-01-01 00:00:00
870855;200;2013-01-01 00:00:00
870856;200;2013-01-01 00:00:00
870858;200;2014-01-01 00:00:00
870865;280;2013-01-01 00:00:00
870870;400;1753-01-01 00:00:00
870871;200;1753-01-01 00:00:00
870872;200;1753-01-01 00:00:00
870873;440;1753-01-01 00:00:00
870874;230;1753-01-01 00:00:00
870874;229;2015-02-28 00:00:00
870875;200;1753-01-01 00:00:00
870876;200;1753-01-01 00:00:00
870877;200;1753-01-01 00:00:00
870878;200;1753-01-01 00:00:00
870879;200;1753-01-01 00:00:00
870880;200;1753-01-01 00:00:00
870894;280;1753-01-01 00:00:00
870902;200;1753-01-01 00:00:00
870903;229;1753-01-01 00:00:00
870904;229;1753-01-01 00:00:00
870905;200;1753-01-01 00:00:00
870907;200;1753-01-01 00:00:00
870909;200;1753-01-01 00:00:00
870910;200;1753-01-01 00:00:00
870911;200;1753-01-01 00:00:00
870913;200;1753-01-01 00:00:00
870914;200;1753-01-01 00:00:00
870915;200;1753-01-01 00:00:00
870916;200;1753-01-01 00:00:00
870918;200;1753-01-01 00:00:00
870920;200;1753-01-01 00:00:00
870922;230;1753-01-01 00:00:00
870923;450;1753-01-01 00:00:00
870925;280;1753-01-01 00:00:00
870932;280;1753-01-01 00:00:00
870934;280;1753-01-01 00:00:00
870936;280;1753-01-01 00:00:00
870940;211;1753-01-01 00:00:00
870942;450;1753-01-01 00:00:00
870945;230;1753-01-01 00:00:00
870946;230;1753-01-01 00:00:00
870947;230;1753-01-01 00:00:00
870950;280;1753-01-01 00:00:00
870952;230;1753-01-01 00:00:00
870955;280;1753-01-01 00:00:00
870956;230;1753-01-01 00:00:00
870957;280;1753-01-01 00:00:00
870958;280;1753-01-01 00:00:00
870962;230;1753-01-01 00:00:00
870963;230;1753-01-01 00:00:00
870966;211;1753-01-01 00:00:00
870970;230;1753-01-01 00:00:00
870978;280;1753-01-01 00:00:00
870979;280;1753-01-01 00:00:00
870980;280;1753-01-01 00:00:00
870981;280;1753-01-01 00:00:00
870982;280;1753-01-01 00:00:00
870985;250;1753-01-01 00:00:00
870988;230;1753-01-01 00:00:00
870989;230;1753-01-01 00:00:00
870991;250;1753-01-01 00:00:00
870992;250;1753-01-01 00:00:00
870993;280;1753-01-01 00:00:00
870996;212;1753-01-01 00:00:00
871004;200;1753-01-01 00:00:00
871009;280;1753-01-01 00:00:00
871022;230;1753-01-01 00:00:00
871026;280;1753-01-01 00:00:00
871032;280;1753-01-01 00:00:00
871036;280;1753-01-01 00:00:00
871043;230;1753-01-01 00:00:00
871044;280;1753-01-01 00:00:00
871047;250;1753-01-01 00:00:00
871070;230;1753-01-01 00:00:00
871073;450;1753-01-01 00:00:00
871082;280;1753-01-01 00:00:00
871083;280;1753-01-01 00:00:00
871118;280;1753-01-01 00:00:00
871158;230;1753-01-01 00:00:00
871159;280;1753-01-01 00:00:00
871160;230;1753-01-01 00:00:00
871175;280;1753-01-01 00:00:00
871176;280;1753-01-01 00:00:00
871179;280;1753-01-01 00:00:00
871181;280;1753-01-01 00:00:00
871202;230;1753-01-01 00:00:00
871203;230;1753-01-01 00:00:00
871206;230;1753-01-01 00:00:00
871216;280;1753-01-01 00:00:00
871217;280;1753-01-01 00:00:00
871218;280;1753-01-01 00:00:00
871285;280;1753-01-01 00:00:00
871310;450;1753-01-01 00:00:00
871340;280;1753-01-01 00:00:00
871366;280;1753-01-01 00:00:00
871379;400;1753-01-01 00:00:00
871418;230;1753-01-01 00:00:00
871429;280;1753-01-01 00:00:00
871437;280;1753-01-01 00:00:00
871444;280;1753-01-01 00:00:00
871445;280;1753-01-01 00:00:00
871453;230;1753-01-01 00:00:00
871487;230;1753-01-01 00:00:00
871489;280;1753-01-01 00:00:00
871490;280;1753-01-01 00:00:00
871495;211;1753-01-01 00:00:00
871497;280;1753-01-01 00:00:00
871510;280;1753-01-01 00:00:00
871512;280;1753-01-01 00:00:00
871514;200;1753-01-01 00:00:00
871516;280;1753-01-01 00:00:00
871522;280;1753-01-01 00:00:00
871523;280;1753-01-01 00:00:00
871524;280;1753-01-01 00:00:00
871529;230;1753-01-01 00:00:00
871570;250;1753-01-01 00:00:00
871571;400;1753-01-01 00:00:00
871611;250;1753-01-01 00:00:00
871612;250;1753-01-01 00:00:00
871627;280;1753-01-01 00:00:00
871628;280;1753-01-01 00:00:00
871630;230;1753-01-01 00:00:00
871632;280;1753-01-01 00:00:00
871671;280;1753-01-01 00:00:00
871672;230;1753-01-01 00:00:00
871676;280;1753-01-01 00:00:00
871677;280;1753-01-01 00:00:00
871678;280;1753-01-01 00:00:00
871679;280;1753-01-01 00:00:00
871680;280;1753-01-01 00:00:00
871690;211;1753-01-01 00:00:00
871695;280;1753-01-01 00:00:00
871696;280;1753-01-01 00:00:00
871697;280;1753-01-01 00:00:00
871698;200;1753-01-01 00:00:00
871703;280;1753-01-01 00:00:00
871705;212;1753-01-01 00:00:00
871710;280;1753-01-01 00:00:00
871712;250;1753-01-01 00:00:00
871734;280;1753-01-01 00:00:00
871750;280;1753-01-01 00:00:00
871771;230;1753-01-01 00:00:00
871774;280;1753-01-01 00:00:00
871775;280;1753-01-01 00:00:00
871783;280;2014-11-01 00:00:00
871784;280;2014-11-01 00:00:00
871797;230;1753-01-01 00:00:00
871803;280;1753-01-01 00:00:00
871840;230;1753-01-01 00:00:00
871841;230;1753-01-01 00:00:00
871842;230;1753-01-01 00:00:00
871848;212;1753-01-01 00:00:00
871851;280;1753-01-01 00:00:00
871854;280;1753-01-01 00:00:00
871857;230;1753-01-01 00:00:00
871860;230;1753-01-01 00:00:00
871861;230;1753-01-01 00:00:00
871891;462;2014-05-06 00:00:00
871899;280;1753-01-01 00:00:00
871908;400;1753-01-01 00:00:00
871923;230;1753-01-01 00:00:00
871931;230;1753-01-01 00:00:00
871943;280;1753-01-01 00:00:00
871949;280;1753-01-01 00:00:00
871952;230;1753-01-01 00:00:00
871963;200;2014-03-01 00:00:00
871986;440;2014-12-01 00:00:00
872001;280;1753-01-01 00:00:00
872003;280;1753-01-01 00:00:00
872004;280;1753-01-01 00:00:00
872006;230;1753-01-01 00:00:00
872019;280;1753-01-01 00:00:00
872020;280;1753-01-01 00:00:00
872021;280;1753-01-01 00:00:00
872034;280;1753-01-01 00:00:00
872048;250;1753-01-01 00:00:00
872071;230;1753-01-01 00:00:00
872181;400;1753-01-01 00:00:00
872182;400;1753-01-01 00:00:00
872183;440;1753-01-01 00:00:00
872184;500;1753-01-01 00:00:00
872199;280;1753-01-01 00:00:00
873839;402;2015-01-01 00:00:00
887690;230;1753-01-01 00:00:00
887763;280;1753-01-01 00:00:00
887896;280;1753-01-01 00:00:00
887921;230;1753-01-01 00:00:00
887922;230;1753-01-01 00:00:00
887925;400;1753-01-01 00:00:00
887981;450;1753-01-01 00:00:00
887985;400;1753-01-01 00:00:00
888016;440;1753-01-01 00:00:00
888119;400;1753-01-01 00:00:00
888120;400;1753-01-01 00:00:00
888122;400;1753-01-01 00:00:00
888123;400;1753-01-01 00:00:00
888196;280;1753-01-01 00:00:00
888199;230;1753-01-01 00:00:00
888200;280;1753-01-01 00:00:00
888203;230;1753-01-01 00:00:00
888237;400;1753-01-01 00:00:00
888320;280;1753-01-01 00:00:00
888347;230;1753-01-01 00:00:00
888398;280;1753-01-01 00:00:00
888405;280;1753-01-01 00:00:00
888406;500;2014-10-01 00:00:00
888407;400;1753-01-01 00:00:00
888479;400;1753-01-01 00:00:00
888480;400;1753-01-01 00:00:00
888662;400;1753-01-01 00:00:00
888662;403;2015-01-01 00:00:00
888663;400;1753-01-01 00:00:00
888663;403;2015-01-01 00:00:00
889733;481;1753-01-01 00:00:00
889734;230;1753-01-01 00:00:00
889735;481;1753-01-01 00:00:00
889736;230;1753-01-01 00:00:00
889738;481;1753-01-01 00:00:00
889740;481;1753-01-01 00:00:00
889741;481;1753-01-01 00:00:00
889743;481;1753-01-01 00:00:00
889744;481;1753-01-01 00:00:00
889745;481;1753-01-01 00:00:00
889747;481;1753-01-01 00:00:00
889748;481;1753-01-01 00:00:00
889752;481;1753-01-01 00:00:00
889755;481;1753-01-01 00:00:00
889756;481;1753-01-01 00:00:00
889757;481;1753-01-01 00:00:00
889760;481;1753-01-01 00:00:00
889761;481;1753-01-01 00:00:00
889767;481;1753-01-01 00:00:00
889768;481;1753-01-01 00:00:00
889769;481;1753-01-01 00:00:00
889770;481;1753-01-01 00:00:00
889771;481;1753-01-01 00:00:00
889772;481;1753-01-01 00:00:00
889774;400;1753-01-01 00:00:00
889775;400;1753-01-01 00:00:00
889776;500;1753-01-01 00:00:00
889777;230;1753-01-01 00:00:00
889780;280;1753-01-01 00:00:00
889781;280;1753-01-01 00:00:00
889782;481;1753-01-01 00:00:00
889783;200;1753-01-01 00:00:00
889796;481;1753-01-01 00:00:00
889797;481;1753-01-01 00:00:00
889798;481;1753-01-01 00:00:00
889800;200;1753-01-01 00:00:00
889804;400;1753-01-01 00:00:00
889805;400;1753-01-01 00:00:00
889817;230;1753-01-01 00:00:00
889818;200;1753-01-01 00:00:00
889819;500;1753-01-01 00:00:00
889820;200;1753-01-01 00:00:00
889826;440;1753-01-01 00:00:00
889847;200;1753-01-01 00:00:00
889869;280;1753-01-01 00:00:00
889878;280;1753-01-01 00:00:00
889886;440;1753-01-01 00:00:00
889887;400;1753-01-01 00:00:00
889887;402;2015-02-28 00:00:00
889888;400;1753-01-01 00:00:00
889888;402;2015-02-28 00:00:00
889889;280;1753-01-01 00:00:00
889890;280;1753-01-01 00:00:00
889891;211;1753-01-01 00:00:00
889892;280;1753-01-01 00:00:00
889893;280;1753-01-01 00:00:00
889898;280;1753-01-01 00:00:00
889905;200;1753-01-01 00:00:00
889909;200;1753-01-01 00:00:00
889910;280;1753-01-01 00:00:00
889911;280;1753-01-01 00:00:00
890289;280;1753-01-01 00:00:00
890290;450;1753-01-01 00:00:00
890291;280;1753-01-01 00:00:00
890292;230;1753-01-01 00:00:00
890293;400;1753-01-01 00:00:00
890294;230;1753-01-01 00:00:00
890295;450;1753-01-01 00:00:00
890296;400;1753-01-01 00:00:00
890297;400;1753-01-01 00:00:00
890298;400;1753-01-01 00:00:00
890299;400;1753-01-01 00:00:00
890300;280;1753-01-01 00:00:00
890301;230;1753-01-01 00:00:00
890302;280;1753-01-01 00:00:00
890303;230;1753-01-01 00:00:00
890304;200;1753-01-01 00:00:00
890306;280;1753-01-01 00:00:00
890308;280;1753-01-01 00:00:00
890309;400;1753-01-01 00:00:00
890310;400;1753-01-01 00:00:00
890311;400;1753-01-01 00:00:00
890312;400;1753-01-01 00:00:00
890313;400;1753-01-01 00:00:00
890314;450;1753-01-01 00:00:00
890315;242;1753-01-01 00:00:00
890316;400;1753-01-01 00:00:00
890317;280;1753-01-01 00:00:00
890319;400;1753-01-01 00:00:00
890320;280;1753-01-01 00:00:00
890321;200;1753-01-01 00:00:00
890322;280;1753-01-01 00:00:00
890323;460;1753-01-01 00:00:00
890324;400;1753-01-01 00:00:00
890326;400;1753-01-01 00:00:00
890328;400;1753-01-01 00:00:00
890329;230;1753-01-01 00:00:00
890331;400;1753-01-01 00:00:00
890333;230;1753-01-01 00:00:00
890335;280;1753-01-01 00:00:00
890336;242;1753-01-01 00:00:00
890337;400;1753-01-01 00:00:00
890338;440;1753-01-01 00:00:00
890339;440;1753-01-01 00:00:00
890340;270;1753-01-01 00:00:00
890341;280;1753-01-01 00:00:00
890343;280;2013-01-01 00:00:00
890344;280;2013-01-01 00:00:00
890345;280;2014-01-20 00:00:00
890346;280;2014-08-01 00:00:00
890348;280;2014-08-01 00:00:00
890349;280;2014-08-01 00:00:00
890353;200;2013-01-01 00:00:00
890355;211;2014-02-01 00:00:00
890356;400;1753-01-01 00:00:00
890357;400;1753-01-01 00:00:00
890359;230;1753-01-01 00:00:00
890365;481;1753-01-01 00:00:00
890366;481;1753-01-01 00:00:00
890367;481;1753-01-01 00:00:00
890371;481;1753-01-01 00:00:00
890372;481;1753-01-01 00:00:00
890373;481;1753-01-01 00:00:00
890374;481;1753-01-01 00:00:00
890375;481;1753-01-01 00:00:00
890376;481;1753-01-01 00:00:00
890378;481;1753-01-01 00:00:00
890379;481;1753-01-01 00:00:00
890380;481;1753-01-01 00:00:00
890381;481;1753-01-01 00:00:00
890382;481;1753-01-01 00:00:00
890383;481;1753-01-01 00:00:00
890384;481;1753-01-01 00:00:00
890385;481;1753-01-01 00:00:00
890386;481;1753-01-01 00:00:00
890387;481;1753-01-01 00:00:00
890388;481;1753-01-01 00:00:00
890389;481;1753-01-01 00:00:00
890391;481;1753-01-01 00:00:00
890392;481;1753-01-01 00:00:00
890394;481;1753-01-01 00:00:00
890395;481;1753-01-01 00:00:00
890396;481;1753-01-01 00:00:00
890397;481;1753-01-01 00:00:00
890398;481;1753-01-01 00:00:00
890400;481;1753-01-01 00:00:00
890401;481;1753-01-01 00:00:00
890402;481;1753-01-01 00:00:00
890403;481;1753-01-01 00:00:00
890404;481;1753-01-01 00:00:00
890405;481;1753-01-01 00:00:00
890406;481;1753-01-01 00:00:00
890408;481;1753-01-01 00:00:00
890409;481;1753-01-01 00:00:00
890410;481;1753-01-01 00:00:00
890412;481;1753-01-01 00:00:00
890413;481;1753-01-01 00:00:00
890414;481;1753-01-01 00:00:00
890417;481;1753-01-01 00:00:00
890418;481;1753-01-01 00:00:00
890419;481;1753-01-01 00:00:00
890420;481;1753-01-01 00:00:00
890422;481;1753-01-01 00:00:00
890423;481;1753-01-01 00:00:00
890424;481;1753-01-01 00:00:00
890432;481;1753-01-01 00:00:00
890434;481;1753-01-01 00:00:00
890435;481;1753-01-01 00:00:00
890437;481;1753-01-01 00:00:00
