Type Code;No_;SEZ_No_;Expert_No_;Expert Date;Issue Date;End Date;Paper_No_;Cert_ Warning Code;Paper_Index;Blocked;Print Priority;Tree Group No_;KeyString;TreeLevel;Cert_Description_RUS;Cert_Description_ENU
DS;пняя FR.юх18.д10142;;;1753-01-01 00:00:00.000;2011-07-20 00:00:00.000;2014-07-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ANT. PUIG
DS;пняя FR.юх18.д10144;;;1753-01-01 00:00:00.000;2011-07-20 00:00:00.000;2014-07-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ANT. PUIG
DS;пняя FR.юх18.д10146;;;1753-01-01 00:00:00.000;2011-07-20 00:00:00.000;2014-07-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ANT. PUIG
DS;пняя FR.юх18.д10147;;;1753-01-01 00:00:00.000;2011-07-20 00:00:00.000;2014-07-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ANT. PUIG
DS;пняя FR.юх18.д10148;;;1753-01-01 00:00:00.000;2011-07-20 00:00:00.000;2014-07-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ANT. PUIG
DS;пняя FR.юх18.д10297;;;1753-01-01 00:00:00.000;2011-07-25 00:00:00.000;2014-07-24 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;P&G
DS;пняя FR.юх18.д11062;;;1753-01-01 00:00:00.000;2011-07-13 00:00:00.000;2013-07-13 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;L'OREAL
DS;пняя FR.юх18.д11071;;;1753-01-01 00:00:00.000;2011-09-13 00:00:00.000;2014-09-12 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д11197;;;1753-01-01 00:00:00.000;2011-09-23 00:00:00.000;2014-09-22 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;L'OREAL
DS;пняя FR.юх18.д11266;;;1753-01-01 00:00:00.000;2011-09-27 00:00:00.000;2014-09-26 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;L'OREAL
DS;пняя FR.юх18.д11281;;;1753-01-01 00:00:00.000;2011-09-27 00:00:00.000;2014-09-26 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д12064;;;1753-01-01 00:00:00.000;2011-11-14 00:00:00.000;2014-11-13 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ANT.PUIG
DS;пняя FR.юх18.д12083;;;1753-01-01 00:00:00.000;2011-11-14 00:00:00.000;2014-11-13 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ANT.PUIG
DS;пняя FR.юх18.д12962;;;1753-01-01 00:00:00.000;2012-01-19 00:00:00.000;2015-01-18 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д12964;;;1753-01-01 00:00:00.000;2012-01-19 00:00:00.000;2015-01-18 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д12991;;;1753-01-01 00:00:00.000;2012-01-19 00:00:00.000;2015-01-18 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13017;;;1753-01-01 00:00:00.000;2012-01-20 00:00:00.000;2015-01-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13035;;;1753-01-01 00:00:00.000;2012-01-20 00:00:00.000;2015-01-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13070;;;1753-01-01 00:00:00.000;2012-01-20 00:00:00.000;2015-01-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13087;;;1753-01-01 00:00:00.000;2012-01-20 00:00:00.000;2015-01-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13104;;;1753-01-01 00:00:00.000;2012-01-20 00:00:00.000;2015-01-19 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13140;;;1753-01-01 00:00:00.000;2012-01-23 00:00:00.000;2015-01-22 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13157;;;1753-01-01 00:00:00.000;2012-01-23 00:00:00.000;2015-01-22 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13228;;;1753-01-01 00:00:00.000;2012-01-24 00:00:00.000;2015-01-23 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13254;;;1753-01-01 00:00:00.000;2012-01-24 00:00:00.000;2015-01-23 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх18.д13271;;;1753-01-01 00:00:00.000;2012-01-24 00:00:00.000;2015-01-23 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LOREAL
DS;пняя FR.юх19.д07844;;;1753-01-01 00:00:00.000;2011-05-10 00:00:00.000;2014-05-09 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;L'OREAL
DS;пняя FR.юх19.д07845;;;1753-01-01 00:00:00.000;2011-05-10 00:00:00.000;2014-05-09 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;L'OREAL
DS;пняя FR.юх19.д07846;;;1753-01-01 00:00:00.000;2011-05-10 00:00:00.000;2014-05-09 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;L'OREAL
DS;пняя FR.юх19.д07849;;;1753-01-01 00:00:00.000;2011-05-10 00:00:00.000;2014-05-09 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;L'OREAL
DS;пняя FR.юх19.д07852;;;1753-01-01 00:00:00.000;2011-05-10 00:00:00.000;2014-05-09 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;L'OREAL
DS;пняя FR.юх33.д01311;;;1753-01-01 00:00:00.000;2011-04-13 00:00:00.000;2016-04-13 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01312;;;1753-01-01 00:00:00.000;2011-04-13 00:00:00.000;2016-04-13 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01313;;;1753-01-01 00:00:00.000;2011-04-13 00:00:00.000;2016-04-13 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01314;;;1753-01-01 00:00:00.000;2011-04-13 00:00:00.000;2016-04-13 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01316;;;1753-01-01 00:00:00.000;2011-04-13 00:00:00.000;2016-04-13 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01317;;;1753-01-01 00:00:00.000;2011-04-13 00:00:00.000;2016-04-13 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01437;;;1753-01-01 00:00:00.000;2011-04-25 00:00:00.000;2016-04-25 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01438;;;1753-01-01 00:00:00.000;2011-04-25 00:00:00.000;2016-04-25 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01439;;;1753-01-01 00:00:00.000;2011-04-25 00:00:00.000;2016-04-25 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01440;;;1753-01-01 00:00:00.000;2011-04-25 00:00:00.000;2016-04-25 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01441;;;1753-01-01 00:00:00.000;2011-04-25 00:00:00.000;2016-04-25 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01833;;;1753-01-01 00:00:00.000;2011-06-29 00:00:00.000;2016-06-29 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01834;;;1753-01-01 00:00:00.000;2011-06-29 00:00:00.000;2016-06-29 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01835;;;1753-01-01 00:00:00.000;2011-06-29 00:00:00.000;2016-06-29 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д01850;;;1753-01-01 00:00:00.000;2011-06-30 00:00:00.000;2013-06-30 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;BURBERRY
DS;пняя FR.юх33.д02348;;;1753-01-01 00:00:00.000;2011-09-21 00:00:00.000;2013-09-21 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LANVIN
DS;пняя FR.юх33.д03002;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03003;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03004;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03005;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03006;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03007;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03008;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03009;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03010;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03011;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03012;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03013;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д03016;;;1753-01-01 00:00:00.000;2011-12-02 00:00:00.000;2016-12-02 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CLARINS
DS;пняя FR.юх33.д12451;;;1753-01-01 00:00:00.000;2011-12-12 00:00:00.000;2014-12-11 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ANT.PUIG
DS;пняя FR.юх35.д38173;;;2016-02-06 00:00:00.000;2013-02-06 00:00:00.000;2016-02-06 00:00:00.000;;;;0;0;0103;AABAAC;2;юкйнцнкэ;PERNOD
DS;пняя FR.юх35.д42788;;;2016-06-28 00:00:00.000;2013-06-28 00:00:00.000;2016-06-28 00:00:00.000;;;;0;0;0103;AABAAC;2;оюптчлепмн-йнялерхвеяйхе япедярбю;PERRIER-JOUET
DS;пняя FR.юх35.д43247;;;2016-06-28 00:00:00.000;2013-06-28 00:00:00.000;2016-06-28 00:00:00.000;;;;0;0;0103;AABAAC;2;юкйнцнкэ;MUMM
DS;пняя FR.юч85.д15171;;;1753-01-01 00:00:00.000;2010-06-30 00:00:00.000;2013-06-30 00:00:00.000;;;;0;0;0103;AABAAC;0;юкйнцнкэ;CAMUS
DS;пняя FR.юч85.д17105;;;1753-01-01 00:00:00.000;2010-09-16 00:00:00.000;2013-09-15 00:00:00.000;;;;0;0;0103;AABAAC;0;юкйнцнкэ;CAMUS
DS;пняя FR.юъ46.д48362;;;1753-01-01 00:00:00.000;2012-02-29 00:00:00.000;2015-02-28 00:00:00.000;;;;0;0;0103;AABAAC;0;юкйнцнкэ;MARTELL
DS;пняя FR.юъ85.д00506;;;1753-01-01 00:00:00.000;2010-06-28 00:00:00.000;2015-06-20 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00507;;;1753-01-01 00:00:00.000;2010-06-28 00:00:00.000;2015-06-20 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00528;;;1753-01-01 00:00:00.000;2010-07-15 00:00:00.000;2015-06-30 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00584;;;1753-01-01 00:00:00.000;2010-09-29 00:00:00.000;2020-09-29 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00647;;;1753-01-01 00:00:00.000;2010-12-22 00:00:00.000;2020-12-22 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00648;;;1753-01-01 00:00:00.000;2010-12-22 00:00:00.000;2020-12-22 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00686;;;1753-01-01 00:00:00.000;2011-01-21 00:00:00.000;2021-01-21 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00687;;;1753-01-01 00:00:00.000;2011-01-21 00:00:00.000;2021-01-21 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00688;;;1753-01-01 00:00:00.000;2011-01-21 00:00:00.000;2021-01-21 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00689;;;1753-01-01 00:00:00.000;2011-01-21 00:00:00.000;2021-01-21 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00690;;;1753-01-01 00:00:00.000;2011-01-21 00:00:00.000;2021-01-21 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00691;;;1753-01-01 00:00:00.000;2011-01-21 00:00:00.000;2021-01-21 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00764;;;1753-01-01 00:00:00.000;2011-04-26 00:00:00.000;2021-04-26 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00765;;;1753-01-01 00:00:00.000;2011-04-26 00:00:00.000;2021-04-26 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00769;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00771;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00776;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00777;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00779;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00781;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00782;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00784;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00785;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00788;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00789;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00790;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00791;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00794;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00795;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00796;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00797;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00798;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00799;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00800;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00801;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00802;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00803;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00804;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00806;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00810;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00811;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00812;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00813;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00814;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00815;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00816;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00818;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00819;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00820;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00822;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00823;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00824;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00826;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
DS;пняя FR.юъ85.д00827;;;1753-01-01 00:00:00.000;2011-04-28 00:00:00.000;2021-04-28 00:00:00.000;;;;0;0;0303;AADAAC;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
