Certificate No;File Number;File Name;Picture Type;Comment;User Create;Date of Creation;Time of Creation;User Delete;Date of Delete;Time of Delete;Deleted
RU д-FR.юх18.б.02774;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02774_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:07:38.053;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02775;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02775_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:08:10.293;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02777;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02777_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:08:45.257;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02798;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02798_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:09:19.363;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02799;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02799_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:09:43.567;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02800;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02800_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:10:33.457;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02802;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02802_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:11:07.317;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02803;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02803_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:11:43.963;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02804;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02804_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:12:10.893;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02805;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02805_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:12:36.987;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02806;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02806_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:13:07.873;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02807;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02807_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:13:41.333;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02808;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02808_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:14:03.690;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02809;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02809_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:14:36.900;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02811;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02811_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:15:31.817;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх18.б.02812;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх18.б.02812_1.JPG;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 15:15:56.680;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх35.б.01257;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх35.б.01257_1.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 12:45:30.337;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх35.б.01258;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх35.б.01258_1.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 12:45:47.227;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх35.б.01259;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх35.б.01259_1.jpg;0;;TSAHAROVA;2013-03-04 00:00:00.000;1754-01-01 12:46:01.883;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх35.б.01473;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх35.б.01473_1.jpg;0;;TSAHAROVA;2013-02-18 00:00:00.000;1754-01-01 14:39:30.120;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх35.б.01476;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх35.б.01476_1.jpg;0;;TSAHAROVA;2013-02-18 00:00:00.000;1754-01-01 14:39:43.337;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх35.б.01886;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх35.б.01886_1.jpg;0;;TSAHAROVA;2013-05-14 00:00:00.000;1754-01-01 10:48:10.363;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00228;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00228_1.JPG;0;;TSAHAROVA;2012-11-20 00:00:00.000;1754-01-01 17:28:16.757;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00229;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00229_1.JPG;0;;TSAHAROVA;2012-11-20 00:00:00.000;1754-01-01 17:28:43.023;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00230;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00230_1.JPG;0;;TSAHAROVA;2012-11-20 00:00:00.000;1754-01-01 17:29:17.477;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00231;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00231_1.JPG;0;;TSAHAROVA;2012-11-20 00:00:00.000;1754-01-01 17:29:42.570;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00231;2;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00231_2.JPG;0;;TSAHAROVA;2012-12-06 00:00:00.000;1754-01-01 15:23:54.487;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00394;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00394_1.jpg;0;;TSAHAROVA;2013-01-21 00:00:00.000;1754-01-01 09:46:14.763;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00410;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00410_1.jpg;0;;TSAHAROVA;2013-01-24 00:00:00.000;1754-01-01 12:15:43.510;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00411;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00411_1.jpg;0;;TSAHAROVA;2013-01-24 00:00:00.000;1754-01-01 12:15:58.323;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00412;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00412_1.jpg;0;;TSAHAROVA;2013-01-24 00:00:00.000;1754-01-01 12:16:28.027;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00577;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00577_1.jpg;0;;TSAHAROVA;2013-07-03 00:00:00.000;1754-01-01 16:18:24.177;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00578;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00578_1.jpg;0;;TSAHAROVA;2013-07-03 00:00:00.000;1754-01-01 16:18:40.050;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00579;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00579_1.jpg;0;;TSAHAROVA;2013-07-03 00:00:00.000;1754-01-01 16:18:52.800;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юх82.б.00580;1;\\tro.lan\dept\certif\certificates\RU д-FR.юх82.б.00580_1.jpg;0;;TSAHAROVA;2013-07-03 00:00:00.000;1754-01-01 16:19:05.800;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юк15.б.01349;1;\\tro.lan\dept\certif\certificates\RU д-FR.юк15.б.01349_1.jpg;0;;TSAHAROVA;2013-10-09 00:00:00.000;1754-01-01 10:16:19.373;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юк15.б.01350;1;\\tro.lan\dept\certif\certificates\RU д-FR.юк15.б.01350_1.jpg;0;;TSAHAROVA;2013-10-09 00:00:00.000;1754-01-01 10:16:39.953;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юъ85.б.00095;1;\\tro.lan\dept\certif\certificates\RU д-FR.юъ85.б.00095_1.jpg;0;;TSAHAROVA;2013-01-23 00:00:00.000;1754-01-01 15:37:28.987;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.юъ85.б.00124;1;\\tro.lan\dept\certif\certificates\RU д-FR.юъ85.б.00124_1.jpg;0;;TSAHAROVA;2013-06-19 00:00:00.000;1754-01-01 12:41:21.253;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.B.02782;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.B.02782_1.jpg;0;;TSAHAROVA;2013-04-22 00:00:00.000;1754-01-01 17:47:30.117;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.B.02945;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.B.02945_1.jpg;0;;TSAHAROVA;2013-04-22 00:00:00.000;1754-01-01 17:48:15.443;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.B.02947;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.B.02947_1.jpg;0;;TSAHAROVA;2013-04-22 00:00:00.000;1754-01-01 17:48:39.193;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.B.05867;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.B.05867_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:26:11.700;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.B.05868;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.B.05868_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:26:29.997;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.B.05869;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.B.05869_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:26:45.263;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.00056;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.00056_1.JPG;0;;TSAHAROVA;2012-10-10 00:00:00.000;1754-01-01 15:33:48.290;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.00542;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.00542_1.JPG;0;;TSAHAROVA;2012-12-21 00:00:00.000;1754-01-01 10:39:17.403;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.00679;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.00679_1.JPG;0;;TSAHAROVA;2012-11-22 00:00:00.000;1754-01-01 16:26:13.927;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.00681;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.00681_1.JPG;0;;TSAHAROVA;2012-12-21 00:00:00.000;1754-01-01 10:38:15.277;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.00686;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.00686_1.JPG;0;;TSAHAROVA;2012-11-22 00:00:00.000;1754-01-01 16:25:53.580;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01024;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01024_1.JPG;0;;TSAHAROVA;2012-12-21 00:00:00.000;1754-01-01 10:40:25.433;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01109;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01109_1.JPG;0;;TSAHAROVA;2012-12-21 00:00:00.000;1754-01-01 10:41:05.527;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01559;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01559_1.JPG;0;;TSAHAROVA;2013-02-01 00:00:00.000;1754-01-01 17:12:34.560;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01560;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01560_1.JPG;0;;TSAHAROVA;2013-02-01 00:00:00.000;1754-01-01 17:13:05.513;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01561;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01561_1.JPG;0;;TSAHAROVA;2013-02-07 00:00:00.000;1754-01-01 09:52:39.060;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01563;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01563_1.JPG;0;;TSAHAROVA;2013-01-29 00:00:00.000;1754-01-01 10:38:08.830;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01565;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01565_1.JPG;0;;TSAHAROVA;2013-02-01 00:00:00.000;1754-01-01 17:13:28.887;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01724;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01724_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:25:11.123;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01725;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01725_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:26:11.513;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.01729;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.01729_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:25:57.137;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02126;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02126_1.JPG;0;;TSAHAROVA;2013-01-14 00:00:00.000;1754-01-01 17:35:29.813;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02127;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02127_1.JPG;0;;TSAHAROVA;2013-01-14 00:00:00.000;1754-01-01 17:36:15.873;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02258;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02258_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:25:26.950;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02259;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02259_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:25:41.717;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02331;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02331_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:27:22.980;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02476;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02476_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:26:40.263;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02477;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02477_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:26:52.653;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02480;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02480_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:27:06.590;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02486;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02486_1.JPG;0;;TSAHAROVA;2013-02-26 00:00:00.000;1754-01-01 15:26:29.590;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02635;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02635_1.JPG;0;;TSAHAROVA;2013-03-29 00:00:00.000;1754-01-01 17:07:04.460;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02777;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02777_1.jpg;0;;TSAHAROVA;2013-04-12 00:00:00.000;1754-01-01 12:45:41.347;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02779;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02779_1.jpg;0;;TSAHAROVA;2013-04-12 00:00:00.000;1754-01-01 12:45:57.270;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.02952;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.02952_1.jpg;0;;TSAHAROVA;2013-04-12 00:00:00.000;1754-01-01 12:46:14.800;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.03081;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.03081_1.jpg;0;;TSAHAROVA;2013-05-20 00:00:00.000;1754-01-01 17:57:02.330;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.03082;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.03082_1.jpg;0;;TSAHAROVA;2013-05-20 00:00:00.000;1754-01-01 17:56:50.177;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.03085;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.03085_1.jpg;0;;TSAHAROVA;2013-05-21 00:00:00.000;1754-01-01 09:29:29.597;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.03086;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.03086_1.jpg;0;;TSAHAROVA;2013-05-21 00:00:00.000;1754-01-01 09:29:57.437;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.03151;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.03151_1.jpg;0;;TSAHAROVA;2013-05-20 00:00:00.000;1754-01-01 17:56:35.940;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.03152;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.03152_1.jpg;0;;TSAHAROVA;2013-05-21 00:00:00.000;1754-01-01 09:30:24.283;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.05791;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.05791_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:27:09.730;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.05867;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.05867_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:27:45.027;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.05868;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.05868_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:28:00.573;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.05871;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.05871_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:28:14.883;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.05880;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.05880_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:28:33.417;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.05882;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.05882_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:28:48.400;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.05999;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.05999_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:29:03.070;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06002;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06002_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:29:18.147;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06004;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06004_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:29:35.193;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06005;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06005_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:29:56.990;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06007;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06007_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:31:06.457;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06021;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06021_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:31:23.910;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06022;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06022_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:31:41.550;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06024;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06024_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:31:57.783;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06025;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06025_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:32:13.330;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06026;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06026_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:32:29.703;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06027;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06027_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:32:45.360;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой05.б.06032;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой05.б.06032_1.JPG;0;;TSAHAROVA;2013-11-19 00:00:00.000;1754-01-01 14:33:02.767;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00075;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00075_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:12:20.140;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00075;2;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00075_2.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:12:31.687;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00075;3;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00075_3.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:12:36.280;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00075;4;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00075_4.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:12:40.483;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00080;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00080_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:13:20.327;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00080;2;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00080_2.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:13:25.030;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
RU д-FR.ой08.б.00081;1;\\tro.lan\dept\certif\certificates\RU д-FR.ой08.б.00081_1.jpg;0;;TSAHAROVA;2013-02-19 00:00:00.000;1754-01-01 14:14:39.950;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
